snapshot_time,event_slug,event_title,match_date,tournament,best_of,team1,team2,market_type,market_question,outcome1,outcome2,outcome1_mid,outcome2_mid,mid_source,volume
2026-05-21T23:17:16Z,lol-dnf-gen-2026-05-24,LoL: DN SOOPers vs Gen.G (BO3) - LCK Rounds 1-2,2026-05-24T00:00:00+00:00,LCK Rounds 1-2,3,DN SOOPers,Gen.G,game_2_winner,LoL: DN SOOPers vs Gen.G - Game 2 Winner,DN SOOPers,Gen.G,0.1100,0.8900,clob_mid,0
2026-05-21T23:17:16Z,lol-dnf-gen-2026-05-24,LoL: DN SOOPers vs Gen.G (BO3) - LCK Rounds 1-2,2026-05-24T00:00:00+00:00,LCK Rounds 1-2,3,DN SOOPers,Gen.G,game_handicap,Game Handicap: GEN (-1.5) vs DN SOOPers (+1.5),Gen.G,DN SOOPers,0.8000,0.2000,clob_mid,0
2026-05-21T23:17:16Z,lol-bro2-t1-2026-05-24,LoL: HANJIN BRION vs T1 (BO3) - LCK Rounds 1-2,2026-05-24T00:00:00+00:00,LCK Rounds 1-2,3,HANJIN BRION,T1,match_winner,LoL: HANJIN BRION vs T1 (BO3) - LCK Rounds 1-2,HANJIN BRION,T1,0.1450,0.8550,clob_mid,1031
2026-05-21T23:17:16Z,lol-bro2-t1-2026-05-24,LoL: HANJIN BRION vs T1 (BO3) - LCK Rounds 1-2,2026-05-24T00:00:00+00:00,LCK Rounds 1-2,3,HANJIN BRION,T1,game_1_winner,LoL: HANJIN BRION vs T1 - Game 1 Winner,HANJIN BRION,T1,0.2450,0.7550,clob_mid,46
2026-05-21T23:17:16Z,lol-bro2-t1-2026-05-24,LoL: HANJIN BRION vs T1 (BO3) - LCK Rounds 1-2,2026-05-24T00:00:00+00:00,LCK Rounds 1-2,3,HANJIN BRION,T1,game_2_winner,LoL: HANJIN BRION vs T1 - Game 2 Winner,HANJIN BRION,T1,0.2450,0.7550,clob_mid,0
2026-05-21T23:17:16Z,lol-bro2-t1-2026-05-24,LoL: HANJIN BRION vs T1 (BO3) - LCK Rounds 1-2,2026-05-24T00:00:00+00:00,LCK Rounds 1-2,3,HANJIN BRION,T1,game_handicap,Game Handicap: T1 (-1.5) vs HANJIN BRION (+1.5),T1,HANJIN BRION,0.6150,0.3850,clob_mid,3
2026-05-21T23:17:16Z,lol-ucam1-koia-2026-05-21,LoL: UCAM Esports Club vs ⁠Movistar KOI Fénix (BO3) - LES Regular Season,2026-05-21T00:00:00+00:00,LES Regular Season,3,UCAM Esports Club,⁠Movistar KOI Fénix,match_winner,LoL: UCAM Esports Club vs ⁠Movistar KOI Fénix (BO3) - LES Regular Season,UCAM Esports Club,⁠Movistar KOI Fénix,0.0005,0.9995,clob_mid,74790
2026-05-21T23:17:16Z,lol-ucam1-koia-2026-05-21,LoL: UCAM Esports Club vs ⁠Movistar KOI Fénix (BO3) - LES Regular Season,2026-05-21T00:00:00+00:00,LES Regular Season,3,UCAM Esports Club,⁠Movistar KOI Fénix,game_1_winner,LoL: UCAM Esports Club vs ⁠Movistar KOI Fénix - Game 1 Winner,UCAM Esports Club,⁠Movistar KOI Fénix,1.0000,0.0000,gamma_last,21271
2026-05-21T23:17:16Z,lol-ucam1-koia-2026-05-21,LoL: UCAM Esports Club vs ⁠Movistar KOI Fénix (BO3) - LES Regular Season,2026-05-21T00:00:00+00:00,LES Regular Season,3,UCAM Esports Club,⁠Movistar KOI Fénix,game_2_winner,LoL: UCAM Esports Club vs ⁠Movistar KOI Fénix - Game 2 Winner,UCAM Esports Club,⁠Movistar KOI Fénix,0.0000,1.0000,gamma_last,10741
2026-05-21T23:17:16Z,lol-ucam1-koia-2026-05-21,LoL: UCAM Esports Club vs ⁠Movistar KOI Fénix (BO3) - LES Regular Season,2026-05-21T00:00:00+00:00,LES Regular Season,3,UCAM Esports Club,⁠Movistar KOI Fénix,game_handicap,Game Handicap: MKF (-1.5) vs UCAM Esports Club (+1.5),⁠Movistar KOI Fénix,UCAM Esports Club,0.0005,0.9995,clob_mid,71
2026-05-21T23:17:16Z,lol-we-lng-2026-05-23,LoL: Team WE vs LNG Esports (BO5) - LPL Play-In,2026-05-23T00:00:00+00:00,LPL Play-In,5,Team WE,LNG Esports,game_handicap,Game Handicap: LNG (-2.5) vs Team WE (+2.5),LNG Esports,Team WE,0.2150,0.7850,clob_mid,0
2026-05-21T23:17:16Z,lol-we-lng-2026-05-23,LoL: Team WE vs LNG Esports (BO5) - LPL Play-In,2026-05-23T00:00:00+00:00,LPL Play-In,5,Team WE,LNG Esports,game_handicap,Game Handicap: LNG (-1.5) vs Team WE (+1.5),LNG Esports,Team WE,0.4150,0.5850,clob_mid,0
2026-05-21T23:17:16Z,lol-we-lng-2026-05-23,LoL: Team WE vs LNG Esports (BO5) - LPL Play-In,2026-05-23T00:00:00+00:00,LPL Play-In,5,Team WE,LNG Esports,match_winner,LoL: Team WE vs LNG Esports (BO5) - LPL Play-In,Team WE,LNG Esports,0.3750,0.6250,clob_mid,29314
2026-05-21T23:17:16Z,lol-we-lng-2026-05-23,LoL: Team WE vs LNG Esports (BO5) - LPL Play-In,2026-05-23T00:00:00+00:00,LPL Play-In,5,Team WE,LNG Esports,game_1_winner,LoL: Team WE vs LNG Esports - Game 1 Winner,Team WE,LNG Esports,0.4250,0.5750,clob_mid,0
2026-05-21T23:17:16Z,lol-we-lng-2026-05-23,LoL: Team WE vs LNG Esports (BO5) - LPL Play-In,2026-05-23T00:00:00+00:00,LPL Play-In,5,Team WE,LNG Esports,game_2_winner,LoL: Team WE vs LNG Esports - Game 2 Winner,Team WE,LNG Esports,0.4250,0.5750,clob_mid,0
2026-05-21T23:17:16Z,lol-we-lng-2026-05-23,LoL: Team WE vs LNG Esports (BO5) - LPL Play-In,2026-05-23T00:00:00+00:00,LPL Play-In,5,Team WE,LNG Esports,game_3_winner,LoL: Team WE vs LNG Esports - Game 3 Winner,Team WE,LNG Esports,0.4200,0.5800,clob_mid,0
2026-05-21T23:17:16Z,lol-we-lng-2026-05-23,LoL: Team WE vs LNG Esports (BO5) - LPL Play-In,2026-05-23T00:00:00+00:00,LPL Play-In,5,Team WE,LNG Esports,game_4_winner,LoL: Team WE vs LNG Esports - Game 4 Winner,Team WE,LNG Esports,0.3800,0.6200,clob_mid,0
2026-05-21T23:17:16Z,lol-we-lng-2026-05-23,LoL: Team WE vs LNG Esports (BO5) - LPL Play-In,2026-05-23T00:00:00+00:00,LPL Play-In,5,Team WE,LNG Esports,game_handicap,Game Handicap: WE (-1.5) vs LNG Esports (+1.5),Team WE,LNG Esports,0.2500,0.7500,clob_mid,120
2026-05-21T23:17:16Z,lol-we-lng-2026-05-23,LoL: Team WE vs LNG Esports (BO5) - LPL Play-In,2026-05-23T00:00:00+00:00,LPL Play-In,5,Team WE,LNG Esports,game_handicap,Game Handicap: WE (-2.5) vs LNG Esports (+2.5),Team WE,LNG Esports,0.1350,0.8650,clob_mid,47
2026-05-21T23:17:16Z,lol-ig1-tt-2026-05-23,LoL: Invictus Gaming vs ThunderTalk Gaming (BO5) - LPL Play-In,2026-05-23T00:00:00+00:00,LPL Play-In,5,Invictus Gaming,ThunderTalk Gaming,match_winner,LoL: Invictus Gaming vs ThunderTalk Gaming (BO5) - LPL Play-In,Invictus Gaming,ThunderTalk Gaming,0.8500,0.1500,clob_mid,7415
2026-05-21T23:17:16Z,lol-ig1-tt-2026-05-23,LoL: Invictus Gaming vs ThunderTalk Gaming (BO5) - LPL Play-In,2026-05-23T00:00:00+00:00,LPL Play-In,5,Invictus Gaming,ThunderTalk Gaming,game_1_winner,LoL: Invictus Gaming vs ThunderTalk Gaming - Game 1 Winner,Invictus Gaming,ThunderTalk Gaming,0.7150,0.2850,clob_mid,0
2026-05-21T23:17:16Z,lol-ig1-tt-2026-05-23,LoL: Invictus Gaming vs ThunderTalk Gaming (BO5) - LPL Play-In,2026-05-23T00:00:00+00:00,LPL Play-In,5,Invictus Gaming,ThunderTalk Gaming,game_2_winner,LoL: Invictus Gaming vs ThunderTalk Gaming - Game 2 Winner,Invictus Gaming,ThunderTalk Gaming,0.7050,0.2950,clob_mid,0
2026-05-21T23:17:16Z,lol-ig1-tt-2026-05-23,LoL: Invictus Gaming vs ThunderTalk Gaming (BO5) - LPL Play-In,2026-05-23T00:00:00+00:00,LPL Play-In,5,Invictus Gaming,ThunderTalk Gaming,game_3_winner,LoL: Invictus Gaming vs ThunderTalk Gaming - Game 3 Winner,Invictus Gaming,ThunderTalk Gaming,0.7050,0.2950,clob_mid,0
2026-05-21T23:17:16Z,lol-ig1-tt-2026-05-23,LoL: Invictus Gaming vs ThunderTalk Gaming (BO5) - LPL Play-In,2026-05-23T00:00:00+00:00,LPL Play-In,5,Invictus Gaming,ThunderTalk Gaming,game_4_winner,LoL: Invictus Gaming vs ThunderTalk Gaming - Game 4 Winner,Invictus Gaming,ThunderTalk Gaming,0.6500,0.3500,clob_mid,0
2026-05-21T23:17:16Z,lol-ig1-tt-2026-05-23,LoL: Invictus Gaming vs ThunderTalk Gaming (BO5) - LPL Play-In,2026-05-23T00:00:00+00:00,LPL Play-In,5,Invictus Gaming,ThunderTalk Gaming,game_handicap,Game Handicap: IG (-1.5) vs ThunderTalk Gaming (+1.5),Invictus Gaming,ThunderTalk Gaming,0.6450,0.3550,clob_mid,12674
2026-05-21T23:17:16Z,lol-ig1-tt-2026-05-23,LoL: Invictus Gaming vs ThunderTalk Gaming (BO5) - LPL Play-In,2026-05-23T00:00:00+00:00,LPL Play-In,5,Invictus Gaming,ThunderTalk Gaming,game_handicap,Game Handicap: IG (-2.5) vs ThunderTalk Gaming (+2.5),Invictus Gaming,ThunderTalk Gaming,0.3700,0.6300,clob_mid,3273
2026-05-21T23:17:16Z,lol-nip-edg-2026-05-24,LoL: Ninjas in Pyjamas vs EDward Gaming (BO5) - LPL Play-In,2026-05-24T00:00:00+00:00,LPL Play-In,5,Ninjas in Pyjamas,EDward Gaming,match_winner,LoL: Ninjas in Pyjamas vs EDward Gaming (BO5) - LPL Play-In,Ninjas in Pyjamas,EDward Gaming,0.7800,0.2200,clob_mid,16069
2026-05-21T23:17:16Z,lol-nip-edg-2026-05-24,LoL: Ninjas in Pyjamas vs EDward Gaming (BO5) - LPL Play-In,2026-05-24T00:00:00+00:00,LPL Play-In,5,Ninjas in Pyjamas,EDward Gaming,game_1_winner,LoL: Ninjas in Pyjamas vs EDward Gaming - Game 1 Winner,Ninjas in Pyjamas,EDward Gaming,0.6800,0.3200,clob_mid,0
2026-05-21T23:17:16Z,lol-nip-edg-2026-05-24,LoL: Ninjas in Pyjamas vs EDward Gaming (BO5) - LPL Play-In,2026-05-24T00:00:00+00:00,LPL Play-In,5,Ninjas in Pyjamas,EDward Gaming,game_2_winner,LoL: Ninjas in Pyjamas vs EDward Gaming - Game 2 Winner,Ninjas in Pyjamas,EDward Gaming,0.6700,0.3300,clob_mid,0
2026-05-21T23:17:16Z,lol-nip-edg-2026-05-24,LoL: Ninjas in Pyjamas vs EDward Gaming (BO5) - LPL Play-In,2026-05-24T00:00:00+00:00,LPL Play-In,5,Ninjas in Pyjamas,EDward Gaming,game_3_winner,LoL: Ninjas in Pyjamas vs EDward Gaming - Game 3 Winner,Ninjas in Pyjamas,EDward Gaming,0.6700,0.3300,clob_mid,0
2026-05-21T23:17:16Z,lol-nip-edg-2026-05-24,LoL: Ninjas in Pyjamas vs EDward Gaming (BO5) - LPL Play-In,2026-05-24T00:00:00+00:00,LPL Play-In,5,Ninjas in Pyjamas,EDward Gaming,game_4_winner,LoL: Ninjas in Pyjamas vs EDward Gaming - Game 4 Winner,Ninjas in Pyjamas,EDward Gaming,0.6800,0.3200,clob_mid,0
2026-05-21T23:17:16Z,lol-nip-edg-2026-05-24,LoL: Ninjas in Pyjamas vs EDward Gaming (BO5) - LPL Play-In,2026-05-24T00:00:00+00:00,LPL Play-In,5,Ninjas in Pyjamas,EDward Gaming,game_handicap,Game Handicap: NIP (-1.5) vs EDward Gaming (+1.5),Ninjas in Pyjamas,EDward Gaming,0.5950,0.4050,clob_mid,593
2026-05-21T23:17:16Z,lol-nip-edg-2026-05-24,LoL: Ninjas in Pyjamas vs EDward Gaming (BO5) - LPL Play-In,2026-05-24T00:00:00+00:00,LPL Play-In,5,Ninjas in Pyjamas,EDward Gaming,game_handicap,Game Handicap: NIP (-2.5) vs EDward Gaming (+2.5),Ninjas in Pyjamas,EDward Gaming,0.3100,0.6900,clob_mid,0
2026-05-21T23:17:16Z,lol-wb-lgd-2026-05-24,LoL: Weibo Gaming vs LGD Gaming (BO5) - LPL Play-In,2026-05-24T00:00:00+00:00,LPL Play-In,5,Weibo Gaming,LGD Gaming,match_winner,LoL: Weibo Gaming vs LGD Gaming (BO5) - LPL Play-In,Weibo Gaming,LGD Gaming,0.9200,0.0800,clob_mid,366
2026-05-21T23:17:16Z,lol-wb-lgd-2026-05-24,LoL: Weibo Gaming vs LGD Gaming (BO5) - LPL Play-In,2026-05-24T00:00:00+00:00,LPL Play-In,5,Weibo Gaming,LGD Gaming,game_1_winner,LoL: Weibo Gaming vs LGD Gaming - Game 1 Winner,Weibo Gaming,LGD Gaming,0.8150,0.1850,clob_mid,25
2026-05-21T23:17:16Z,lol-wb-lgd-2026-05-24,LoL: Weibo Gaming vs LGD Gaming (BO5) - LPL Play-In,2026-05-24T00:00:00+00:00,LPL Play-In,5,Weibo Gaming,LGD Gaming,game_2_winner,LoL: Weibo Gaming vs LGD Gaming - Game 2 Winner,Weibo Gaming,LGD Gaming,0.8200,0.1800,clob_mid,0
2026-05-21T23:17:16Z,lol-wb-lgd-2026-05-24,LoL: Weibo Gaming vs LGD Gaming (BO5) - LPL Play-In,2026-05-24T00:00:00+00:00,LPL Play-In,5,Weibo Gaming,LGD Gaming,game_3_winner,LoL: Weibo Gaming vs LGD Gaming - Game 3 Winner,Weibo Gaming,LGD Gaming,0.8200,0.1800,clob_mid,0
2026-05-21T23:17:16Z,lol-wb-lgd-2026-05-24,LoL: Weibo Gaming vs LGD Gaming (BO5) - LPL Play-In,2026-05-24T00:00:00+00:00,LPL Play-In,5,Weibo Gaming,LGD Gaming,game_4_winner,LoL: Weibo Gaming vs LGD Gaming - Game 4 Winner,Weibo Gaming,LGD Gaming,0.7000,0.3000,clob_mid,0
2026-05-21T23:17:16Z,lol-wb-lgd-2026-05-24,LoL: Weibo Gaming vs LGD Gaming (BO5) - LPL Play-In,2026-05-24T00:00:00+00:00,LPL Play-In,5,Weibo Gaming,LGD Gaming,game_handicap,Game Handicap: WB (-1.5) vs LGD Gaming (+1.5),Weibo Gaming,LGD Gaming,0.8450,0.1550,clob_mid,0
2026-05-21T23:17:16Z,lol-wb-lgd-2026-05-24,LoL: Weibo Gaming vs LGD Gaming (BO5) - LPL Play-In,2026-05-24T00:00:00+00:00,LPL Play-In,5,Weibo Gaming,LGD Gaming,game_handicap,Game Handicap: WB (-2.5) vs LGD Gaming (+2.5),Weibo Gaming,LGD Gaming,0.5700,0.4300,clob_mid,0
2026-05-21T23:17:16Z,lol-red-fur-2026-05-24,LoL: RED Canids vs FURIA Esports (BO5) - CBLOL Playoffs,2026-05-24T00:00:00+00:00,CBLOL Playoffs,5,RED Canids,FURIA Esports,match_winner,LoL: RED Canids vs FURIA Esports (BO5) - CBLOL Playoffs,RED Canids,FURIA Esports,0.4850,0.5150,clob_mid,1963
2026-05-21T23:17:16Z,lol-red-fur-2026-05-24,LoL: RED Canids vs FURIA Esports (BO5) - CBLOL Playoffs,2026-05-24T00:00:00+00:00,CBLOL Playoffs,5,RED Canids,FURIA Esports,game_1_winner,LoL: RED Canids vs FURIA Esports - Game 1 Winner,RED Canids,FURIA Esports,0.4950,0.5050,clob_mid,0
2026-05-21T23:17:16Z,lol-red-fur-2026-05-24,LoL: RED Canids vs FURIA Esports (BO5) - CBLOL Playoffs,2026-05-24T00:00:00+00:00,CBLOL Playoffs,5,RED Canids,FURIA Esports,game_2_winner,LoL: RED Canids vs FURIA Esports - Game 2 Winner,RED Canids,FURIA Esports,0.4950,0.5050,clob_mid,0
2026-05-21T23:17:16Z,lol-red-fur-2026-05-24,LoL: RED Canids vs FURIA Esports (BO5) - CBLOL Playoffs,2026-05-24T00:00:00+00:00,CBLOL Playoffs,5,RED Canids,FURIA Esports,game_3_winner,LoL: RED Canids vs FURIA Esports - Game 3 Winner,RED Canids,FURIA Esports,0.4950,0.5050,clob_mid,0
2026-05-21T23:17:16Z,lol-red-fur-2026-05-24,LoL: RED Canids vs FURIA Esports (BO5) - CBLOL Playoffs,2026-05-24T00:00:00+00:00,CBLOL Playoffs,5,RED Canids,FURIA Esports,game_4_winner,LoL: RED Canids vs FURIA Esports - Game 4 Winner,RED Canids,FURIA Esports,0.5050,0.4950,clob_mid,0
2026-05-21T23:17:16Z,lol-red-fur-2026-05-24,LoL: RED Canids vs FURIA Esports (BO5) - CBLOL Playoffs,2026-05-24T00:00:00+00:00,CBLOL Playoffs,5,RED Canids,FURIA Esports,game_handicap,Game Handicap: RED (-1.5) vs FURIA Esports (+1.5),RED Canids,FURIA Esports,0.3250,0.6750,clob_mid,100
2026-05-21T23:17:16Z,lol-red-fur-2026-05-24,LoL: RED Canids vs FURIA Esports (BO5) - CBLOL Playoffs,2026-05-24T00:00:00+00:00,CBLOL Playoffs,5,RED Canids,FURIA Esports,game_handicap,Game Handicap: RED (-2.5) vs FURIA Esports (+2.5),RED Canids,FURIA Esports,0.1400,0.8600,clob_mid,0
2026-05-21T23:17:16Z,lol-red-fur-2026-05-24,LoL: RED Canids vs FURIA Esports (BO5) - CBLOL Playoffs,2026-05-24T00:00:00+00:00,CBLOL Playoffs,5,RED Canids,FURIA Esports,game_handicap,Game Handicap: FUR (-1.5) vs RED Canids (+1.5),FURIA Esports,RED Canids,0.3350,0.6650,clob_mid,0
2026-05-21T23:17:16Z,lol-red-fur-2026-05-24,LoL: RED Canids vs FURIA Esports (BO5) - CBLOL Playoffs,2026-05-24T00:00:00+00:00,CBLOL Playoffs,5,RED Canids,FURIA Esports,game_handicap,Game Handicap: FUR (-2.5) vs RED Canids (+2.5),FURIA Esports,RED Canids,0.1350,0.8650,clob_mid,0
2026-05-21T23:17:16Z,lol-me1-ozo-2026-05-21,LoL: Misa Esports vs Ozarox Esports (BO5) - TCL Playoffs,2026-05-21T00:00:00+00:00,TCL Playoffs,5,Misa Esports,Ozarox Esports,match_winner,LoL: Misa Esports vs Ozarox Esports (BO5) - TCL Playoffs,Misa Esports,Ozarox Esports,1.0000,0.0000,gamma_last,43411
2026-05-21T23:17:16Z,lol-me1-ozo-2026-05-21,LoL: Misa Esports vs Ozarox Esports (BO5) - TCL Playoffs,2026-05-21T00:00:00+00:00,TCL Playoffs,5,Misa Esports,Ozarox Esports,game_1_winner,LoL: Misa Esports vs Ozarox Esports - Game 1 Winner,Misa Esports,Ozarox Esports,1.0000,0.0000,gamma_last,35985
2026-05-21T23:17:16Z,lol-me1-ozo-2026-05-21,LoL: Misa Esports vs Ozarox Esports (BO5) - TCL Playoffs,2026-05-21T00:00:00+00:00,TCL Playoffs,5,Misa Esports,Ozarox Esports,game_2_winner,LoL: Misa Esports vs Ozarox Esports - Game 2 Winner,Misa Esports,Ozarox Esports,1.0000,0.0000,gamma_last,14549
2026-05-21T23:17:16Z,lol-me1-ozo-2026-05-21,LoL: Misa Esports vs Ozarox Esports (BO5) - TCL Playoffs,2026-05-21T00:00:00+00:00,TCL Playoffs,5,Misa Esports,Ozarox Esports,game_3_winner,LoL: Misa Esports vs Ozarox Esports - Game 3 Winner,Misa Esports,Ozarox Esports,1.0000,0.0000,gamma_last,25773
2026-05-21T23:17:16Z,lol-me1-ozo-2026-05-21,LoL: Misa Esports vs Ozarox Esports (BO5) - TCL Playoffs,2026-05-21T00:00:00+00:00,TCL Playoffs,5,Misa Esports,Ozarox Esports,game_4_winner,LoL: Misa Esports vs Ozarox Esports - Game 4 Winner,Misa Esports,Ozarox Esports,0.5000,0.5000,gamma_last,17125
2026-05-21T23:17:16Z,lol-me1-ozo-2026-05-21,LoL: Misa Esports vs Ozarox Esports (BO5) - TCL Playoffs,2026-05-21T00:00:00+00:00,TCL Playoffs,5,Misa Esports,Ozarox Esports,game_handicap,Game Handicap: ME (-1.5) vs Ozarox Esports (+1.5),Misa Esports,Ozarox Esports,1.0000,0.0000,gamma_last,117
2026-05-21T23:17:16Z,lol-me1-ozo-2026-05-21,LoL: Misa Esports vs Ozarox Esports (BO5) - TCL Playoffs,2026-05-21T00:00:00+00:00,TCL Playoffs,5,Misa Esports,Ozarox Esports,game_handicap,Game Handicap: ME (-2.5) vs Ozarox Esports (+2.5),Misa Esports,Ozarox Esports,1.0000,0.0000,gamma_last,19826
2026-05-21T23:17:16Z,lol-dfma-rck-2026-05-22,LoL: DetonatioN FocusMe Academy vs RAYN Clocks (BO3) - LJL Regular Season,2026-05-22T00:00:00+00:00,LJL Regular Season,3,DetonatioN FocusMe Academy,RAYN Clocks,match_winner,LoL: DetonatioN FocusMe Academy vs RAYN Clocks (BO3) - LJL Regular Season,DetonatioN FocusMe Academy,RAYN Clocks,0.3700,0.6300,clob_mid,38
2026-05-21T23:17:16Z,lol-dfma-rck-2026-05-22,LoL: DetonatioN FocusMe Academy vs RAYN Clocks (BO3) - LJL Regular Season,2026-05-22T00:00:00+00:00,LJL Regular Season,3,DetonatioN FocusMe Academy,RAYN Clocks,game_1_winner,LoL: DetonatioN FocusMe Academy vs RAYN Clocks - Game 1 Winner,DetonatioN FocusMe Academy,RAYN Clocks,0.3950,0.6050,clob_mid,0
2026-05-21T23:17:16Z,lol-dfma-rck-2026-05-22,LoL: DetonatioN FocusMe Academy vs RAYN Clocks (BO3) - LJL Regular Season,2026-05-22T00:00:00+00:00,LJL Regular Season,3,DetonatioN FocusMe Academy,RAYN Clocks,game_2_winner,LoL: DetonatioN FocusMe Academy vs RAYN Clocks - Game 2 Winner,DetonatioN FocusMe Academy,RAYN Clocks,0.4650,0.5350,clob_mid,0
2026-05-21T23:17:16Z,lol-dfma-rck-2026-05-22,LoL: DetonatioN FocusMe Academy vs RAYN Clocks (BO3) - LJL Regular Season,2026-05-22T00:00:00+00:00,LJL Regular Season,3,DetonatioN FocusMe Academy,RAYN Clocks,game_handicap,Game Handicap: RCK (-1.5) vs DetonatioN FocusMe Academy (+1.5),RAYN Clocks,DetonatioN FocusMe Academy,0.3700,0.6300,clob_mid,0
2026-05-21T23:17:16Z,lol-lguide-arb1-2026-05-22,LoL: L Guide Gaming vs Arneb (BO3) - LJL Regular Season,2026-05-22T00:00:00+00:00,LJL Regular Season,3,L Guide Gaming,Arneb,match_winner,LoL: L Guide Gaming vs Arneb (BO3) - LJL Regular Season,L Guide Gaming,Arneb,0.4550,0.5450,clob_mid,1909
2026-05-21T23:17:16Z,lol-lguide-arb1-2026-05-22,LoL: L Guide Gaming vs Arneb (BO3) - LJL Regular Season,2026-05-22T00:00:00+00:00,LJL Regular Season,3,L Guide Gaming,Arneb,game_1_winner,LoL: L Guide Gaming vs Arneb - Game 1 Winner,L Guide Gaming,Arneb,0.4700,0.5300,clob_mid,0
2026-05-21T23:17:16Z,lol-lguide-arb1-2026-05-22,LoL: L Guide Gaming vs Arneb (BO3) - LJL Regular Season,2026-05-22T00:00:00+00:00,LJL Regular Season,3,L Guide Gaming,Arneb,game_2_winner,LoL: L Guide Gaming vs Arneb - Game 2 Winner,L Guide Gaming,Arneb,0.4950,0.5050,clob_mid,0
2026-05-21T23:17:16Z,lol-lguide-arb1-2026-05-22,LoL: L Guide Gaming vs Arneb (BO3) - LJL Regular Season,2026-05-22T00:00:00+00:00,LJL Regular Season,3,L Guide Gaming,Arneb,game_handicap,Game Handicap: L Guide Gaming (-1.5) vs Arneb (+1.5),L Guide Gaming,Arneb,0.3800,0.6200,clob_mid,0
2026-05-21T23:17:16Z,lol-lguide-arb1-2026-05-22,LoL: L Guide Gaming vs Arneb (BO3) - LJL Regular Season,2026-05-22T00:00:00+00:00,LJL Regular Season,3,L Guide Gaming,Arneb,game_handicap,Game Handicap: ARB (-1.5) vs L Guide Gaming (+1.5),Arneb,L Guide Gaming,0.4900,0.5100,clob_mid,120
2026-05-21T23:17:16Z,lol-c9-fly-2026-05-23,LoL: Cloud9 vs FlyQuest (BO5) - LCS Playoffs,2026-05-23T00:00:00+00:00,LCS Playoffs,5,Cloud9,FlyQuest,match_winner,LoL: Cloud9 vs FlyQuest (BO5) - LCS Playoffs,Cloud9,FlyQuest,0.7050,0.2950,clob_mid,534
2026-05-21T23:17:16Z,lol-c9-fly-2026-05-23,LoL: Cloud9 vs FlyQuest (BO5) - LCS Playoffs,2026-05-23T00:00:00+00:00,LCS Playoffs,5,Cloud9,FlyQuest,game_1_winner,LoL: Cloud9 vs FlyQuest - Game 1 Winner,Cloud9,FlyQuest,0.6000,0.4000,clob_mid,0
2026-05-21T23:17:16Z,lol-c9-fly-2026-05-23,LoL: Cloud9 vs FlyQuest (BO5) - LCS Playoffs,2026-05-23T00:00:00+00:00,LCS Playoffs,5,Cloud9,FlyQuest,game_2_winner,LoL: Cloud9 vs FlyQuest - Game 2 Winner,Cloud9,FlyQuest,0.6000,0.4000,clob_mid,0
2026-05-21T23:17:16Z,lol-c9-fly-2026-05-23,LoL: Cloud9 vs FlyQuest (BO5) - LCS Playoffs,2026-05-23T00:00:00+00:00,LCS Playoffs,5,Cloud9,FlyQuest,game_3_winner,LoL: Cloud9 vs FlyQuest - Game 3 Winner,Cloud9,FlyQuest,0.6000,0.4000,clob_mid,0
2026-05-21T23:17:16Z,lol-c9-fly-2026-05-23,LoL: Cloud9 vs FlyQuest (BO5) - LCS Playoffs,2026-05-23T00:00:00+00:00,LCS Playoffs,5,Cloud9,FlyQuest,game_4_winner,LoL: Cloud9 vs FlyQuest - Game 4 Winner,Cloud9,FlyQuest,0.5550,0.4450,clob_mid,0
2026-05-21T23:17:16Z,lol-c9-fly-2026-05-23,LoL: Cloud9 vs FlyQuest (BO5) - LCS Playoffs,2026-05-23T00:00:00+00:00,LCS Playoffs,5,Cloud9,FlyQuest,game_handicap,Game Handicap: C9 (-1.5) vs FlyQuest (+1.5),Cloud9,FlyQuest,0.4850,0.5150,clob_mid,0
2026-05-21T23:17:16Z,lol-c9-fly-2026-05-23,LoL: Cloud9 vs FlyQuest (BO5) - LCS Playoffs,2026-05-23T00:00:00+00:00,LCS Playoffs,5,Cloud9,FlyQuest,game_handicap,Game Handicap: C9 (-2.5) vs FlyQuest (+2.5),Cloud9,FlyQuest,0.2450,0.7550,clob_mid,0
2026-05-21T23:17:16Z,lol-ly-tl2-2026-05-24,LoL: LYON vs Team Liquid (BO5) - LCS Playoffs,2026-05-24T00:00:00+00:00,LCS Playoffs,5,LYON,Team Liquid,match_winner,LoL: LYON vs Team Liquid (BO5) - LCS Playoffs,LYON,Team Liquid,0.5800,0.4200,clob_mid,27
2026-05-21T23:17:16Z,lol-ly-tl2-2026-05-24,LoL: LYON vs Team Liquid (BO5) - LCS Playoffs,2026-05-24T00:00:00+00:00,LCS Playoffs,5,LYON,Team Liquid,game_1_winner,LoL: LYON vs Team Liquid - Game 1 Winner,LYON,Team Liquid,0.5500,0.4500,clob_mid,0
2026-05-21T23:17:16Z,lol-ly-tl2-2026-05-24,LoL: LYON vs Team Liquid (BO5) - LCS Playoffs,2026-05-24T00:00:00+00:00,LCS Playoffs,5,LYON,Team Liquid,game_2_winner,LoL: LYON vs Team Liquid - Game 2 Winner,LYON,Team Liquid,0.5500,0.4500,clob_mid,0
