gameid,date,league,year,split,playoffs,game,patch,blue_team,red_team,blue_elo,red_elo,elo_diff,elo_diff_signed_sq,top_elo_diff,jng_elo_diff,mid_elo_diff,bot_elo_diff,sup_elo_diff,blue_rwr,red_rwr,rwr_diff,h2h_wr,role_h2h_wr,role_h2h_signed_sq,gd20_diff,gd15_diff,top_gd15_diff,jng_gd15_diff,mid_gd15_diff,bot_gd15_diff,sup_gd15_diff,outperf_diff,outperf_exp_diff,outperf_elo_diff,outperf_elo_exp_diff,rwr_exp_diff,gd15_exp_diff,first_blood_diff,first_dragon_diff,first_tower_diff,kill_diff_diff,game_len_diff,dragons_diff,barons_diff,blue_days_since,red_days_since,days_since_diff,blue_first_pick,series_score,q_blue_win,blue_win
LOLTMNT04_28015,2024-02-16 16:57:21+00:00,LEC,2024,Winter,1,2,14.02,Fnatic,Movistar KOI,1541.1443094838053,1583.7571875737253,-42.61287808992006,-1815.857379106389,-42.61287808992006,-42.61287808992006,-42.61287808992006,-42.61287808992006,-42.61287808992006,0.6,0.7,-0.09999999999999998,0.5,0.5,0.0,1272.2,-263.19999999999993,-1196.2,383.40000000000003,179.99999999999997,-577.8,-105.39999999999998,-0.6650493217705847,-0.6718961309094507,-0.34806368963771944,-0.3490058383332674,-0.34352803152433165,-229.22538675128922,-0.2584594578718763,0.8863681926936828,0.4977968283026192,-6.115024822230062,14.224670059088567,2.1263910420062073,-0.5326617552960013,0.0,0.0,0.0,1,-1,0.5707193628091174,1
LOLTMNT04_28019,2024-02-16 17:47:20+00:00,LEC,2024,Winter,1,3,14.02,Movistar KOI,Fnatic,1556.828266074582,1568.0732309829486,-11.244964908366683,-126.44923579039812,-11.244964908366683,-11.244964908366683,-11.244964908366683,-11.244964908366683,-11.244964908366683,0.7,0.6,0.09999999999999998,0.4,0.45,-0.0024999999999999988,-4427.4,-276.56,762.0,-933.6,-762.8,-272.0,-176.4,0.32651279294943986,0.11017004776107135,-0.060189345667288854,-0.21602292655768146,-0.059530377932968004,-706.7891096606687,-0.11907837948968658,-0.920457734885578,-0.6571783724392184,-5.45029151384973,-18.468567445689814,-2.09719432203173,0.05542204345243151,0.0,0.0,0.0,1,0,0.4292806371908826,1
LOLTMNT04_28022,2024-02-16 18:42:22+00:00,LEC,2024,Winter,1,4,14.02,Fnatic,Movistar KOI,1543.296727444569,1581.6047696129617,-38.30804216839283,-1467.5060947753632,-38.30804216839283,-38.30804216839283,-38.30804216839283,-38.30804216839283,-38.30804216839283,0.5,0.8,-0.30000000000000004,0.5,0.5,0.0,4016.0,210.72000000000003,-1517.4,494.0,1196.6,691.6,188.8,-0.3313564258486071,-0.4210184477742427,0.05610195152647898,-0.15972887449019815,-0.2757699207016921,288.0804659045833,-0.22536572698460433,0.3268792291651349,0.15130426808006792,-3.8208255716744297,13.808777067348501,0.524433062285286,-0.6649572082988564,0.0,0.0,0.0,1,-1,0.5707193628091174,1
LOLTMNT04_28023,2024-02-16 19:41:55+00:00,LEC,2024,Winter,1,5,14.02,Movistar KOI,Fnatic,1554.9692154263055,1569.9322816312251,-14.963066204919642,-223.8933502528083,-14.963066204919642,-14.963066204919642,-14.963066204919642,-14.963066204919642,-14.963066204919642,0.7,0.5,0.19999999999999996,0.4285714285714286,0.4583333333333333,-0.0017361111111111125,-4038.0,-252.04000000000002,1042.8,-483.79999999999995,-1348.0,-189.2,-282.0,0.13639757573342096,-0.021935080027691838,-0.06071684223029907,-0.2225326946545456,-0.11568164813620041,-248.977786592622,0.4664766015166078,0.07990513221179035,-0.41463358028343245,-4.134716322885136,-4.756450297926676,-0.649661958344931,0.15674945318181466,0.0,0.0,0.0,1,0,0.4292806371908826,1
LOLTMNT01_58454,2024-02-17 06:07:13+00:00,LCK,2024,Spring,0,1,14.02,Gen.G,Hanwha Life Esports,1736.1996921194302,1717.987031852622,18.212660266808143,331.70099399417205,18.21266026680837,18.21266026680837,18.21266026680837,18.21266026680837,18.21266026680837,0.7,0.7,0.0,,0.5,0.0,-361.5999999999999,24.799999999999983,-734.8,-365.8,255.59999999999997,1960.0,-991.0,-0.13491107709169775,-0.41320604208494605,-0.11533504002472425,-0.37590882429369366,-0.39350937589394774,-169.4784681403484,-0.35671253624986005,-0.1024726075328522,0.018127458845100697,-7.611294446498705,-27.060554560351648,-0.3185565850687895,-0.07233079379887031,2.0,1.0,1.0,1,0,0.6076542006546222,1
LOLTMNT01_58466,2024-02-17 06:53:58+00:00,LCK,2024,Spring,0,2,14.02,Hanwha Life Esports,Gen.G,1695.2439667613057,1758.9427572107465,-63.69879044944082,-4057.535904721773,-63.69879044944105,-63.69879044944105,-63.69879044944105,-63.69879044944105,-63.69879044944105,0.6,0.7,-0.09999999999999998,,0.4166666666666667,-0.006944444444444442,-427.0,-36.99999999999999,419.0,441.0,-469.79999999999995,-1312.6,737.4,-0.014067529170569998,0.008690822272091697,-0.05489077948144257,-0.07273674138218392,-0.03326402950162144,-37.34211532220262,-0.05902181725248279,-0.23698976735438831,-0.32140981381895534,-0.2377851473712187,22.203889834888287,-0.7031721683340015,-0.2493684443407908,0.0,0.0,0.0,1,-1,0.3923457993453778,0
LOLTMNT01_58502,2024-02-17 08:46:31+00:00,LCK,2024,Spring,0,1,14.02,Dplus Kia,Kiwoom DRX,1550.4581284136948,1485.5136179044086,64.94451050928615,4217.7894452907785,64.94451050928615,64.94451050928615,64.94451050928615,64.94451050928615,64.94451050928615,0.2,0.3,-0.09999999999999998,,0.5,0.0,859.6000000000001,-16.200000000000003,-62.19999999999999,-310.8,151.0,-282.2,423.2,-0.32116939785052684,-0.11610665635030834,-0.19159688647454431,-0.04992855231515081,-0.08709029312355593,-119.94530309040428,-0.019010206172203392,-0.08564588116066846,-0.1892148512213242,3.5028758013193775,-221.3996934000711,-0.86097342331328,-0.0616658248221425,1.0,2.0,-1.0,1,0,0.749885350856555,1
LOLTMNT01_59378,2024-02-17 09:36:59+00:00,LCK,2024,Spring,0,2,14.02,Kiwoom DRX,Dplus Kia,1465.948294876253,1570.0234514418505,-104.07515656559758,-10831.638214153649,-104.07515656559758,-104.07515656559758,-104.07515656559758,-104.07515656559758,-104.07515656559758,0.3,0.2,0.09999999999999998,,0.4166666666666667,-0.006944444444444442,-2549.2,-293.32,29.0,143.0,-524.8,-319.4,-794.4000000000001,-0.07377455122181234,-0.18847648826916613,-0.19919588580654987,-0.32804095214959805,-0.23903679481351084,-506.754087483322,-0.2866928556794576,0.36867270943985264,-0.17627019677245792,-12.165380765079567,151.2386511429013,0.28524021106452646,-0.2568339226245003,0.0,0.0,0.0,1,-1,0.2501146491434449,0
LOLTMNT04_26706,2024-02-17 16:08:06+00:00,LEC,2024,Winter,1,1,14.02,Team BDS,Movistar KOI,1537.707976898416,1580.0021888544923,-42.2942119560762,-1788.8003649854986,-238.68162045460804,6.8026401685567635,6.8026401685567635,6.8026401685567635,6.8026401685567635,0.6,0.7,-0.09999999999999998,,0.5666666666666668,0.005555555555555561,806.6000000000001,199.59999999999997,-575.0,216.6,564.0,591.6,200.79999999999998,,,-0.21494485236719083,-0.3864857661418535,-0.3432063190430047,151.86827016696114,0.02386267953432658,0.3394841992720951,0.1189491212647594,-3.9490918131235953,-221.87144894003268,-0.0065988995802044315,-0.10306099502313493,1.0,0.0,1.0,1,0,,0
LOLTMNT04_28040,2024-02-17 16:57:23+00:00,LEC,2024,Winter,1,2,14.02,Team BDS,Movistar KOI,1516.1930843071216,1601.09495461053,-84.90187030340849,-7208.327581016796,-269.4694503814553,-38.75997528389712,-38.75997528389712,-38.75997528389712,-38.75997528389712,0.5,0.7,-0.19999999999999996,0.5,0.4833333333333334,-0.0013888888888888883,39.0,193.56,-748.0,267.20000000000005,407.6,834.0,207.0,,,-0.36616555076669677,-0.580024971164928,-0.5489650159574881,98.1174497854387,0.3341450609287983,0.5550801247452363,0.3919849775127164,-7.634129010205595,-156.83611796781497,0.3041013629212417,-0.3808632891435791,0.0,0.0,0.0,1,-1,,0
LOLTMNT04_28041,2024-02-17 17:44:36+00:00,LEC,2024,Winter,1,3,14.02,Movistar KOI,Team BDS,1619.3441583048777,1497.4470200320209,121.89713827285686,14858.912319111985,296.114542355705,78.34278725214472,78.34278725214472,78.34278725214472,78.34278725214472,0.7,0.4,0.29999999999999993,0.6666666666666666,0.5785714285714285,0.007206632653061226,2015.0,150.88,1051.1999999999998,35.8,-3.8000000000000007,-331.8,3.0,,,0.6978494722883104,0.7346447987042857,0.6929961037976264,243.05561285204288,0.074819049977226,-0.6885560873216653,0.04305170099586819,10.20493445553561,116.21235934385322,0.41329082383728544,0.5840454876552751,0.0,0.0,0.0,1,2,,0
LOLTMNT04_28042,2024-02-17 18:38:44+00:00,LEC,2024,Winter,1,4,14.02,Team BDS,Movistar KOI,1529.0273459216282,1587.253097641643,-58.22575172001484,-3390.238163360811,-223.4091954127814,-16.9298907968232,-16.9298907968232,-16.9298907968232,-16.9298907968232,0.5,0.6,-0.09999999999999998,0.5,0.4875,-0.00078125,-1044.4,7.120000000000001,-247.39999999999998,109.6,-197.0,424.79999999999995,-54.4,,,-0.22235388457270272,0.030979329018504746,-0.16765608740356885,46.58080848148284,0.2563472576433266,0.7819892611251656,0.2785844019302771,-1.4643951547986127,-78.15691463907433,0.6368582011960551,-0.0826700634765381,0.0,0.0,0.0,1,-1,,1
LOLTMNT04_28043,2024-02-17 19:28:22+00:00,LEC,2024,Winter,1,5,14.02,Movistar KOI,Team BDS,1559.268241056392,1556.6835685709484,2.5846724854436616,6.680531857009515,157.81742834201896,-36.223516478700276,-36.223516478700276,-36.223516478700276,-36.223516478700276,0.6,0.5,0.09999999999999998,0.4,0.45999999999999996,-0.001999999999999999,569.1999999999999,-59.92,405.79999999999995,-148.39999999999998,463.20000000000005,-1113.6,93.39999999999999,,,0.009743444328259177,-0.4359249215777511,-0.18264073881750187,-136.32688327142912,-0.4794430803503287,-0.8561130754150008,0.12243210390357567,-2.4353939096028148,55.52085536169875,-0.7283595555824689,-0.2334103629390386,0.0,0.0,0.0,1,0,,1
LOLTMNT01_58693,2024-02-18 06:05:36+00:00,LCK,2024,Spring,0,1,14.02,BNK FEARX,T1,1569.6110723058434,1781.2458946661354,-211.634822360292,-44789.29803547235,-211.634822360292,-211.634822360292,-211.634822360292,-211.634822360292,-211.634822360292,0.4,1.0,-0.6,,0.5,0.0,-6871.0,-688.64,-641.4,-230.4,-1029.6,-695.0,-846.8000000000001,-0.2936230063727553,-0.29997974221853196,-0.36228590966474966,-0.35251487183709607,-0.6887873190455434,-408.07494140131973,-0.13503775134351592,-0.206952675967514,-0.4912276585154848,-11.130538055163633,221.67636624700344,-1.7241465107949274,-0.719423054546949,1.0,2.0,-1.0,1,0,0.1527608307136259,0
LOLTMNT01_59546,2024-02-18 06:57:28+00:00,LCK,2024,Spring,0,2,14.02,BNK FEARX,T1,1558.6554851207964,1792.2014818511823,-233.54599673038592,-54543.73258878943,-233.54599673038615,-233.54599673038615,-233.54599673038615,-233.54599673038615,-233.54599673038615,0.4,1.0,-0.6,,0.4166666666666667,-0.006944444444444442,-4378.0,-358.36,-564.2,692.4,-440.59999999999997,-585.6,-893.8,-0.2876085777003567,-0.29981972769055254,-0.3499558160036743,-0.3799687839751938,-0.7821511233318803,-97.00562547329704,0.22291475931430849,0.17257431207750995,-0.6525799535882243,-11.912891304968078,149.53123294298484,-0.5632995944195258,-0.8210373234376338,0.0,0.0,0.0,1,-1,0.1527608307136259,0
10756-10756_game_1,2024-02-18 07:20:28+00:00,LPL,2024,Spring,0,1,14.02,Ninjas in Pyjamas,Ultra Prime,1472.4197352396154,1522.1593302360002,-49.73959499638477,-2474.0273104043845,-49.73959499638477,-49.73959499638477,-49.73959499638477,-49.73959499638477,-49.73959499638477,0.7,0.3,0.39999999999999997,,0.5,0.0,,,,,,,,-0.06556583533575411,0.16066328390240286,0.6264949946641631,0.8102927297084166,0.528617923043765,,0.42706974536627035,0.3497110619296637,-0.37293456758389687,15.68570306634046,-82.65740615513664,1.2319411298405036,0.7555270594236947,13.0,12.0,1.0,1,0,,1
10756-10756_game_2,2024-02-18 08:11:12+00:00,LPL,2024,Spring,0,2,14.02,Ultra Prime,Ninjas in Pyjamas,1494.746723165195,1499.8323423104207,-5.085619145225792,-25.863522090287113,-5.085619145225792,-5.085619145225792,-5.085619145225792,-5.085619145225792,-5.085619145225792,0.3,0.7,-0.39999999999999997,,0.4166666666666667,-0.006944444444444442,,,,,,,,0.06556583533575411,-0.16066328390240286,-0.7963881451160715,-0.961346293123572,-0.6700325461306356,,-0.5989488217563894,-0.5535183359781495,-0.05638698794604191,-16.327668590674016,53.447564439139114,-2.088520568770507,-0.8375895342239711,0.0,0.0,0.0,1,-1,,1
LOLTMNT01_59570,2024-02-18 08:36:47+00:00,LCK,2024,Spring,0,1,14.02,Nongshim RedForce,HANJIN BRION,1504.7996482255196,1407.0813656009,97.71828262461963,9548.862759105039,86.50985591310655,63.54224749940772,99.40266638571393,86.21203738868849,152.92460593617966,0.2,0.1,0.1,,0.5,0.0,1612.0,-87.27999999999997,-305.4,127.8,-288.0,-753.6,782.8,0.18811956557582213,0.08407865234818881,0.1136104836019344,0.028732504260518987,0.12441470446222276,-174.25629079369656,-0.16955688317958173,-0.19409850227609676,0.24738509883935358,0.5573224071739746,-62.4767852760574,-0.2281260265143008,0.091051575650368,1.0,2.0,-1.0,1,0,0.5757427103480193,1
10756-10756_game_3,2024-02-18 08:54:30+00:00,LPL,2024,Spring,0,3,14.02,Ninjas in Pyjamas,Ultra Prime,1475.4810652731778,1519.0980002024378,-43.61693492925997,-1902.4370126232984,-43.61693492925997,-43.61693492925997,-43.61693492925997,-43.61693492925997,-43.61693492925997,0.6,0.4,0.19999999999999996,0.5,0.5,0.0,,,,,,,,-0.06556583533575411,0.16066328390240286,0.5445555112238057,0.2922370093150588,0.15158159703667518,,0.7279847678568574,0.6961834278120893,-0.2779702936925403,1.3235736410834893,-30.97749774838735,1.1532438055119705,0.27759208132939484,0.0,0.0,0.0,1,0,,1
10757-10757_game_1,2024-02-18 09:17:55+00:00,LPL,2024,Spring,0,1,14.02,Anyone's Legend,Oh My God,1602.924253697907,1517.0097272521143,85.91452644579272,7381.305854404816,93.85361342692522,93.85361342692522,93.85361342692522,54.1581785212627,93.85361342692522,0.4,0.4,0.0,,0.5,0.0,,,,,,,,0.14259560563290655,0.2476105103314525,0.5723930865588711,0.6664718905587221,0.41742061409028874,,0.5205369102331808,0.16340074882099986,-0.3390068875987162,12.826604444838013,231.047066385702,1.0949625725321706,0.5416040868286336,12.0,14.0,-2.0,1,0,0.4767271932001073,0
LOLTMNT01_58738,2024-02-18 09:29:45+00:00,LCK,2024,Spring,0,2,14.02,HANJIN BRION,Nongshim RedForce,1389.6098617011057,1522.2305955100187,-132.62073380891297,-17588.25903601455,-122.08083815518353,-100.63287677630865,-134.16263761338837,-121.82920306803157,-184.39811343165366,0.1,0.3,-0.19999999999999998,,0.4166666666666667,-0.006944444444444442,-2259.2,23.760000000000048,-41.400000000000006,-243.0,113.39999999999998,943.0,-653.2,-0.33525926852146837,-0.35799810353375366,-0.25755903117226986,-0.28151429688346674,-0.3958108857509408,144.61053694421406,0.43613100348047684,-0.1728516410341172,-0.47316956918754743,-4.65989042604086,47.80626645022903,-1.375194151949529,-0.6811772882100273,0.0,0.0,0.0,1,-1,0.4242572896519807,0
10757-10757_game_2,2024-02-18 10:04:26+00:00,LPL,2024,Spring,0,2,14.02,Oh My God,Anyone's Legend,1546.8159106546284,1573.1075681459097,-26.291657491281285,-691.2512536388473,-33.706974851187624,-33.706974851187624,-33.706974851187624,3.3696119483440725,-33.706974851187624,0.4,0.4,0.0,,0.5833333333333334,0.00694444444444445,,,,,,,,0.20291641787030754,0.2174116484399232,-0.028552277362951288,0.07098175976883803,0.00780557013679789,,-0.6818170224179961,0.20306066108006976,0.5373048213191014,-7.883270222915227,-167.06122856532352,-1.3839149860272892,-0.07912286078004349,0.0,0.0,0.0,1,1,0.5232728067998926,0
10757-10757_game_3,2024-02-18 10:49:44+00:00,LPL,2024,Spring,0,3,14.02,Anyone's Legend,Oh My God,1595.2948636028661,1524.6262533077604,70.66861029510574,4994.0524810415245,77.57315267936178,77.57315267936178,77.57315267936178,43.050440758081095,77.57315267936178,0.5,0.3,0.2,0.5,0.5,0.0,,,,,,,,0.044131822009301436,0.23664011795563566,0.20485492984340226,0.2810800671802476,0.31197728615901105,,0.7772719156925973,0.16657812987133613,-0.06739278229598611,13.719436416900358,118.63465496543904,2.203622860728642,-0.23589340482658477,0.0,0.0,0.0,1,0,0.4767271932001073,1
10758-10758_game_1,2024-02-18 12:15:31+00:00,LPL,2024,Spring,0,1,14.02,ThunderTalk Gaming,Rare Atom,1496.0962577960036,1165.0987175657524,330.99754023025116,109559.37163847673,333.7202777694247,333.7202777694247,333.7202777694247,333.7202777694247,320.1065900735571,0.3,0.0,0.3,,0.5,0.0,,,,,,,,0.06866070459897111,-0.129755961276789,-0.01082134481569133,0.08504692675060913,0.25398687260827535,,0.7171361122885602,0.14410271763718918,0.5349403325257646,7.297598761011892,333.8400126009617,1.3131081000526283,-0.012018798304370804,15.0,15.0,0.0,1,0,0.5873073419967705,1
10758-10758_game_2,2024-02-18 13:17:06+00:00,LPL,2024,Spring,0,2,14.02,Rare Atom,ThunderTalk Gaming,1158.88067008665,1502.312322042444,-343.431651955794,-117945.29956508562,-346.06808800785507,-346.06808800785507,-346.06808800785507,-346.06808800785507,-332.8859077475497,0.0,0.3,-0.3,,0.4166666666666667,-0.006944444444444442,,,,,,,,-0.053546785746868775,-0.15220635566197577,-0.09899651085321964,-0.1705124499060272,-0.4777908108257928,,-0.18455409334722256,-0.4051815392071796,-0.05412821096655257,-4.994951428552321,-234.52518571290238,-1.5104550774094552,0.00841315881305954,0.0,0.0,0.0,1,-1,0.4126926580032295,1
10758-10758_game_3,2024-02-18 14:10:16+00:00,LPL,2024,Spring,0,3,14.02,ThunderTalk Gaming,Rare Atom,1460.1512428975573,1201.0399487336806,259.11129416387666,67138.66276327902,261.66854039001964,261.66854039001964,261.66854039001964,261.66854039001964,248.88230925930407,0.3,0.1,0.19999999999999998,0.5,0.5,0.0,,,,,,,,-0.2049382850750148,-0.3241703191012077,-0.18399720663460997,-0.49341214716937143,0.025732974950670118,,-0.179532727284329,-0.023045683519041626,-0.26762676274453256,-6.443637112481383,159.91198079686774,-0.17756381632292095,-0.6320509890512962,0.0,0.0,0.0,1,0,0.5873073419967705,0
LOLTMNT04_28061,2024-02-18 16:12:58+00:00,LEC,2024,Winter,1,1,14.02,G2 Esports,Movistar KOI,1701.2464494851706,1583.0897014999587,118.15674798521195,13961.01709444089,118.15674798521172,118.15674798521172,118.15674798521172,118.15674798521172,118.15674798521172,0.9,0.6,0.30000000000000004,,0.5833333333333334,0.00694444444444445,464.6,-123.99999999999999,451.20000000000005,-584.6,-365.79999999999995,60.39999999999998,-181.20000000000002,,,0.2191971422555385,0.3473832904876208,0.34737148774976145,52.7222314377412,-0.061631833758732435,-0.3038899436501163,0.25646056118802685,8.635232657921943,-108.60651910296338,0.0919814970276267,0.559592506254271,6.0,0.0,6.0,1,0,0.71649660493381,0
LOLTMNT04_28064,2024-02-18 17:02:32+00:00,LEC,2024,Winter,1,2,14.02,G2 Esports,Movistar KOI,1669.3852252914846,1614.9509256936444,54.43429959784021,2963.0929727074267,54.43429959784021,54.43429959784021,54.43429959784021,54.43429959784021,54.43429959784021,0.8,0.6,0.20000000000000007,0.5,0.5,0.0,338.0,-198.20000000000002,511.00000000000006,-382.8,-219.79999999999998,-620.0,-279.4,-0.276897616110157,-0.5710124836037684,0.17078118954520177,-0.16976879088678842,-0.06556055120255189,-317.0197324294112,-0.3518628762584976,-0.530164145809851,-0.13791879242315086,-3.2518372887857248,-80.27149198161032,-0.5879365078449699,0.08299416175060459,0.0,0.0,0.0,1,-1,0.71649660493381,1
LOLTMNT04_28065,2024-02-18 17:48:51+00:00,LEC,2024,Winter,1,3,14.02,Movistar KOI,G2 Esports,1594.6806460295006,1689.6555049556287,-94.97485892612804,-9020.223828037922,-94.97485892612781,-94.97485892612781,-94.97485892612781,-94.97485892612781,-94.97485892612781,0.6,0.8,-0.20000000000000007,0.33333333333333337,0.4375,-0.00390625,-3199.4,-230.48000000000002,-757.0,116.79999999999998,-326.8,-142.60000000000002,-42.800000000000004,0.29289280994406686,0.23445382605049303,-0.32791074755978483,-0.18215630412888528,-0.2541076141582137,-370.3517940211317,-0.05369598661905173,0.6885560873216654,-0.20345684530379432,-11.663243379888153,55.65808823685711,-0.1797238518811366,-0.35809591322542333,0.0,0.0,0.0,1,0,0.28350339506619,0
LOLTMNT04_28070,2024-02-18 18:47:08+00:00,LEC,2024,Winter,1,4,14.02,Movistar KOI,G2 Esports,1577.0826025532365,1707.2535484318928,-130.1709458786563,-16944.475150944072,-130.17094587865608,-130.17094587865608,-130.17094587865608,-130.17094587865608,-130.17094587865608,0.5,0.8,-0.30000000000000004,0.25,0.3888888888888889,-0.012345679012345678,-2987.4,-9.200000000000003,-751.4,469.2,-168.4,49.79999999999998,354.79999999999995,0.13959294325191784,-0.052439785213350756,-0.2360137063197715,-0.31963681577662956,-0.4865959225381345,43.249619559337965,0.2624128093666638,0.1645480758703961,-0.4511403843400409,-20.504373478389716,36.30088101444744,-1.0606890668263347,-0.2506671392577965,0.0,0.0,0.0,1,-1,0.28350339506619,0
10759-10759_game_1,2024-02-19 09:19:32+00:00,LPL,2024,Spring,0,1,14.02,JD Gaming,LGD Gaming,1495.5730014322755,1559.0086293310512,-63.43562789877569,-4024.0788869119287,80.67143974873761,80.67143974873761,-146.18216014938093,-186.15669869259204,-146.18216014938093,0.6,0.6,0.0,,0.5,0.0,,,,,,,,-0.045842403926393716,0.20151820670776555,0.5381408226215842,0.4988984252633385,0.4330559846083176,,-0.3907005177022368,-0.044178351571673824,0.23668223890744766,8.342120302668423,-3.28661323540382,0.6853205306541339,0.3313473710132463,14.0,13.0,1.0,1,0,0.8039026395318909,0
