type,quantity,market_ticker,side,entry_price_cents,exit_price_cents,open_fees_cents,close_fees_cents,realized_pnl_without_fees_cents,realized_pnl_with_fees_cents,close_timestamp,open_timestamp
trade,60,KXLOLMAP-26FEB21VITFNC-2-FNC,yes,42,0,0,0,-2520,-2520,2026-02-21T15:23:16-05:00,2026-02-21T14:41:18-05:00
trade,200,KXLOLGAME-26FEB21VITFNC-VIT,yes,57,100,0,0,8600,8600,2026-02-21T15:52:46-05:00,2026-02-21T09:20:39-05:00
trade,29,KXLOLGAME-26FEB21VITFNC-VIT,yes,66,100,46,0,986,940,2026-02-21T15:52:46-05:00,2026-02-21T14:00:37-05:00
trade,50,KXLOLGAME-26FEB21VITFNC-VIT,yes,66,100,79,0,1700,1621,2026-02-21T15:52:46-05:00,2026-02-21T14:00:37-05:00
trade,1000,KXLOLGAME-26FEB21VITFNC-VIT,yes,67,100,1547,0,33000,31453,2026-02-21T15:52:46-05:00,2026-02-21T14:00:37-05:00
trade,30,KXLOLGAME-26FEB21VITFNC-VIT,yes,67,100,47,0,990,943,2026-02-21T15:52:46-05:00,2026-02-21T14:00:37-05:00
trade,200,KXLOLGAME-26FEB21VITFNC-VIT,yes,68,100,304,0,6400,6096,2026-02-21T15:52:46-05:00,2026-02-21T14:00:37-05:00
trade,2255,KXLOLGAME-26FEB21VITFNC-VIT,yes,68,100,3435,0,72160,68725,2026-02-21T15:52:46-05:00,2026-02-21T14:00:37-05:00
trade,30,KXLOLMAP-26FEB21LYFLY-1-LY,yes,51,100,0,0,1470,1470,2026-02-21T16:43:06-05:00,2026-02-21T16:12:02-05:00
trade,80,KXLOLMAP-26FEB21LYFLY-1-LY,yes,51,100,0,0,3920,3920,2026-02-21T16:43:06-05:00,2026-02-21T16:13:19-05:00
trade,90,KXLOLMAP-26FEB21LYFLY-1-LY,yes,51,100,0,0,4410,4410,2026-02-21T16:43:06-05:00,2026-02-21T16:14:14-05:00
trade,3,KXLOLMAP-26FEB21LYFLY-1-LY,yes,84,100,0,0,48,48,2026-02-21T16:43:06-05:00,2026-02-21T16:17:31-05:00
trade,4,KXLOLMAP-26FEB21LYFLY-1-LY,yes,84,100,0,0,64,64,2026-02-21T16:43:06-05:00,2026-02-21T16:17:50-05:00
trade,11,KXLOLMAP-26FEB21LYFLY-1-LY,yes,84,100,0,0,176,176,2026-02-21T16:43:06-05:00,2026-02-21T16:18:15-05:00
trade,42,KXLOLMAP-26FEB21LYFLY-1-LY,yes,84,100,0,0,672,672,2026-02-21T16:43:06-05:00,2026-02-21T16:18:15-05:00
trade,60,KXLOLMAP-26FEB21LYFLY-1-LY,yes,85,100,0,0,900,900,2026-02-21T16:43:06-05:00,2026-02-21T16:18:33-05:00
trade,150,KXLOLMAP-26FEB21LYFLY-1-LY,yes,93,100,0,0,1050,1050,2026-02-21T16:43:06-05:00,2026-02-21T16:27:06-05:00
trade,500,KXLOLMAP-26FEB21LYFLY-2-LY,yes,61,100,833,0,19500,18667,2026-02-21T17:42:56-05:00,2026-02-21T17:04:14-05:00
trade,500,KXLOLMAP-26FEB21LYFLY-2-LY,yes,62,100,825,0,19000,18175,2026-02-21T17:42:56-05:00,2026-02-21T17:04:47-05:00
trade,431,KXLOLMAP-26FEB21LYFLY-2-LY,yes,63,100,704,0,15947,15243,2026-02-21T17:42:56-05:00,2026-02-21T17:05:01-05:00
trade,25,KXLOLMAP-26FEB21LYFLY-2-LY,yes,89,100,18,0,275,257,2026-02-21T17:42:56-05:00,2026-02-21T17:24:17-05:00
trade,54,KXLOLMAP-26FEB21LYFLY-2-LY,yes,89,100,37,0,594,557,2026-02-21T17:42:56-05:00,2026-02-21T17:24:17-05:00
trade,100,KXLOLMAP-26FEB21LYFLY-2-LY,yes,90,100,63,0,1000,937,2026-02-21T17:42:56-05:00,2026-02-21T17:24:17-05:00
trade,31,KXLOLMAP-26FEB21LYFLY-2-LY,yes,90,100,20,0,310,290,2026-02-21T17:42:56-05:00,2026-02-21T17:29:33-05:00
trade,5,KXLOLMAP-26FEB21LYFLY-2-LY,yes,90,100,3,0,50,47,2026-02-21T17:42:56-05:00,2026-02-21T17:29:33-05:00
trade,200,KXLOLMAP-26FEB21LYFLY-2-LY,yes,91,100,115,0,1800,1685,2026-02-21T17:42:56-05:00,2026-02-21T17:34:35-05:00
trade,200,KXLOLMAP-26FEB21LYFLY-2-LY,yes,91,100,115,0,1800,1685,2026-02-21T17:42:56-05:00,2026-02-21T17:34:35-05:00
trade,200,KXLOLMAP-26FEB21LYFLY-2-LY,yes,91,100,115,0,1800,1685,2026-02-21T17:42:56-05:00,2026-02-21T17:34:35-05:00
trade,200,KXLOLMAP-26FEB21LYFLY-2-LY,yes,91,100,115,0,1800,1685,2026-02-21T17:42:56-05:00,2026-02-21T17:34:35-05:00
trade,200,KXLOLMAP-26FEB21LYFLY-2-LY,yes,91,100,115,0,1800,1685,2026-02-21T17:42:56-05:00,2026-02-21T17:34:35-05:00
trade,200,KXLOLMAP-26FEB21LYFLY-2-LY,yes,91,100,115,0,1800,1685,2026-02-21T17:42:56-05:00,2026-02-21T17:34:35-05:00
trade,200,KXLOLMAP-26FEB21LYFLY-2-LY,yes,91,100,115,0,1800,1685,2026-02-21T17:42:56-05:00,2026-02-21T17:34:36-05:00
trade,200,KXLOLMAP-26FEB21LYFLY-2-LY,yes,91,100,115,0,1800,1685,2026-02-21T17:42:56-05:00,2026-02-21T17:34:36-05:00
trade,200,KXLOLMAP-26FEB21LYFLY-2-LY,yes,91,100,115,0,1800,1685,2026-02-21T17:42:56-05:00,2026-02-21T17:34:36-05:00
trade,200,KXLOLMAP-26FEB21LYFLY-2-LY,yes,91,100,115,0,1800,1685,2026-02-21T17:42:56-05:00,2026-02-21T17:34:36-05:00
trade,200,KXLOLMAP-26FEB21LYFLY-2-LY,yes,91,100,115,0,1800,1685,2026-02-21T17:42:56-05:00,2026-02-21T17:34:36-05:00
trade,200,KXLOLMAP-26FEB21LYFLY-2-LY,yes,91,100,115,0,1800,1685,2026-02-21T17:42:56-05:00,2026-02-21T17:34:36-05:00
trade,50,KXLOLMAP-26FEB21LYFLY-3-LY,yes,72,100,0,0,1400,1400,2026-02-21T18:33:06-05:00,2026-02-21T18:11:49-05:00
trade,14,KXLOLMAP-26FEB21LYFLY-3-LY,yes,70,100,0,0,420,420,2026-02-21T18:33:06-05:00,2026-02-21T18:16:26-05:00
trade,100,KXLOLMAP-26FEB21LYFLY-3-FLY,yes,33,0,0,0,-3300,-3300,2026-02-21T18:33:06-05:00,2026-02-21T18:00:48-05:00
trade,64,KXLOLGAME-26FEB21LYFLY-LY,yes,75,100,0,0,1600,1600,2026-02-21T19:42:56-05:00,2026-02-21T17:02:53-05:00
trade,300,KXLOLGAME-26FEB21LYFLY-FLY,yes,18,0,0,0,-5400,-5400,2026-02-21T19:42:56-05:00,2026-02-21T16:34:29-05:00
trade,500,KXLOLGAME-26FEB21LYFLY-FLY,yes,20,0,0,0,-10000,-10000,2026-02-21T19:42:56-05:00,2026-02-21T16:57:32-05:00
trade,1,KXLOLMAP-26FEB22GXNAVI-1-GX,yes,47,5,0,1,-42,-43,2026-02-22T11:18:54-05:00,2026-02-22T11:00:02-05:00
trade,90,KXLOLMAP-26FEB22GXNAVI-1-GX,yes,47,0,0,0,-4230,-4230,2026-02-22T11:34:36-05:00,2026-02-22T11:00:02-05:00
trade,91,KXLOLMAP-26FEB22GXNAVI-1-GX,yes,47,0,0,0,-4277,-4277,2026-02-22T11:34:36-05:00,2026-02-22T11:00:10-05:00
trade,91,KXLOLMAP-26FEB22GXNAVI-1-GX,yes,47,0,0,0,-4277,-4277,2026-02-22T11:34:36-05:00,2026-02-22T11:00:19-05:00
trade,9,KXLOLMAP-26FEB22GXNAVI-1-GX,yes,47,0,0,0,-423,-423,2026-02-22T11:34:36-05:00,2026-02-22T11:00:28-05:00
trade,18,KXLOLMAP-26FEB22GXNAVI-1-GX,yes,47,0,0,0,-846,-846,2026-02-22T11:34:36-05:00,2026-02-22T11:00:30-05:00
trade,8,KXLOLMAP-26FEB22GXNAVI-1-GX,yes,43,0,0,0,-344,-344,2026-02-22T11:34:36-05:00,2026-02-22T11:00:46-05:00
trade,50,KXLOLMAP-26FEB22GXNAVI-1-GX,yes,40,0,0,0,-2000,-2000,2026-02-22T11:34:36-05:00,2026-02-22T11:03:36-05:00
trade,6,KXLOLMAP-26FEB22GXNAVI-1-GX,yes,20,0,0,0,-120,-120,2026-02-22T11:34:36-05:00,2026-02-22T11:05:58-05:00
trade,43,KXLOLGAME-26FEB22GXNAVI-GX,yes,48,22,0,0,-1118,-1118,2026-02-22T11:37:20-05:00,2026-02-22T10:54:58-05:00
trade,457,KXLOLGAME-26FEB22GXNAVI-GX,yes,48,22,0,0,-11882,-11882,2026-02-22T11:37:29-05:00,2026-02-22T10:54:58-05:00
trade,20,KXLOLGAME-26FEB22GXNAVI-GX,yes,48,22,0,0,-520,-520,2026-02-22T11:38:55-05:00,2026-02-22T10:54:58-05:00
trade,4,KXLOLGAME-26FEB22GXNAVI-GX,yes,48,22,0,0,-104,-104,2026-02-22T11:40:29-05:00,2026-02-22T10:54:58-05:00
trade,8,KXLOLGAME-26FEB22GXNAVI-GX,yes,48,22,0,0,-208,-208,2026-02-22T11:40:33-05:00,2026-02-22T10:54:58-05:00
trade,15,KXLOLMAP-26FEB22GXNAVI-2-GX,yes,50,100,0,0,750,750,2026-02-22T12:24:36-05:00,2026-02-22T11:52:54-05:00
trade,17,KXLOLMAP-26FEB22GXNAVI-2-GX,yes,59,100,0,0,697,697,2026-02-22T12:24:36-05:00,2026-02-22T11:57:30-05:00
trade,33,KXLOLMAP-26FEB22GXNAVI-2-GX,yes,59,100,0,0,1353,1353,2026-02-22T12:24:36-05:00,2026-02-22T11:57:30-05:00
trade,56,KXLOLMAP-26FEB22GXNAVI-2-GX,yes,73,100,78,0,1512,1434,2026-02-22T12:24:36-05:00,2026-02-22T12:12:40-05:00
trade,144,KXLOLMAP-26FEB22GXNAVI-2-GX,yes,74,100,194,0,3744,3550,2026-02-22T12:24:36-05:00,2026-02-22T12:12:40-05:00
trade,106,KXLOLMAP-26FEB22GXNAVI-2-GX,yes,74,100,143,0,2756,2613,2026-02-22T12:24:36-05:00,2026-02-22T12:12:40-05:00
trade,144,KXLOLMAP-26FEB22GXNAVI-2-GX,yes,74,100,194,0,3744,3550,2026-02-22T12:24:36-05:00,2026-02-22T12:12:42-05:00
trade,468,KXLOLGAME-26FEB22GXNAVI-GX,yes,48,100,0,0,24336,24336,2026-02-22T13:52:56-05:00,2026-02-22T10:54:58-05:00
trade,500,KXLOLGAME-26FEB22GXNAVI-GX,yes,80,100,560,0,10000,9440,2026-02-22T13:52:56-05:00,2026-02-22T12:54:53-05:00
trade,500,KXLOLGAME-26FEB22GXNAVI-GX,yes,80,100,560,0,10000,9440,2026-02-22T13:52:56-05:00,2026-02-22T12:54:53-05:00
trade,500,KXLOLGAME-26FEB22GXNAVI-GX,yes,80,100,560,0,10000,9440,2026-02-22T13:52:56-05:00,2026-02-22T12:54:54-05:00
trade,500,KXLOLGAME-26FEB22GXNAVI-GX,yes,80,100,560,0,10000,9440,2026-02-22T13:52:56-05:00,2026-02-22T12:54:54-05:00
trade,500,KXLOLGAME-26FEB22GXNAVI-GX,yes,80,100,560,0,10000,9440,2026-02-22T13:52:56-05:00,2026-02-22T12:54:54-05:00
trade,136,KXLOLGAME-26FEB22GXNAVI-GX,yes,95,100,46,0,680,634,2026-02-22T13:52:56-05:00,2026-02-22T13:03:27-05:00
trade,100,KXLOLGAME-26FEB22GXNAVI-GX,yes,95,100,33,0,500,467,2026-02-22T13:52:56-05:00,2026-02-22T13:03:27-05:00
trade,9,KXLOLMAP-26FEB22VITKC-1-KC,yes,65,26,0,13,-351,-364,2026-02-22T14:17:27-05:00,2026-02-22T13:46:38-05:00
trade,91,KXLOLMAP-26FEB22VITKC-1-KC,yes,65,15,0,81,-4550,-4631,2026-02-22T14:19:34-05:00,2026-02-22T13:46:38-05:00
trade,108,KXLOLMAP-26FEB22VITKC-1-KC,yes,67,15,168,97,-5616,-5881,2026-02-22T14:19:34-05:00,2026-02-22T13:56:52-05:00
trade,236,KXLOLMAP-26FEB22VITKC-1-KC,yes,68,15,360,211,-12508,-13079,2026-02-22T14:19:34-05:00,2026-02-22T13:57:41-05:00
trade,23,KXLOLMAP-26FEB22VITKC-1-KC,yes,68,15,35,20,-1219,-1274,2026-02-22T14:19:34-05:00,2026-02-22T13:57:41-05:00
trade,4,KXLOLMAP-26FEB22VITKC-1-KC,yes,68,14,6,4,-216,-226,2026-02-22T14:19:38-05:00,2026-02-22T13:57:41-05:00
trade,11,KXLOLMAP-26FEB22VITKC-1-KC,yes,68,15,17,10,-583,-610,2026-02-22T14:20:11-05:00,2026-02-22T13:57:41-05:00
trade,3,KXLOLMAP-26FEB22VITKC-1-KC,yes,68,16,5,3,-156,-164,2026-02-22T14:20:15-05:00,2026-02-22T13:57:41-05:00
trade,33,KXLOLMAP-26FEB22VITKC-1-KC,yes,68,16,50,31,-1716,-1797,2026-02-22T14:20:15-05:00,2026-02-22T13:57:41-05:00
trade,190,KXLOLMAP-26FEB22VITKC-1-KC,yes,68,0,290,0,-12920,-13210,2026-02-22T14:23:56-05:00,2026-02-22T13:57:41-05:00
trade,150,KXLOLMAP-26FEB22VITKC-1-KC,yes,68,0,229,0,-10200,-10429,2026-02-22T14:23:56-05:00,2026-02-22T13:57:41-05:00
trade,350,KXLOLMAP-26FEB22VITKC-1-KC,yes,68,0,533,0,-23800,-24333,2026-02-22T14:23:56-05:00,2026-02-22T13:57:41-05:00
trade,224,KXLOLMAP-26FEB22VITKC-1-KC,yes,73,0,310,0,-16352,-16662,2026-02-22T14:23:56-05:00,2026-02-22T14:13:35-05:00
trade,39,KXLOLMAP-26FEB22VITKC-1-KC,yes,73,0,53,0,-2847,-2900,2026-02-22T14:23:56-05:00,2026-02-22T14:13:35-05:00
trade,47,KXLOLMAP-26FEB22VITKC-1-KC,yes,73,0,65,0,-3431,-3496,2026-02-22T14:23:56-05:00,2026-02-22T14:13:35-05:00
trade,26,KXLOLMAP-26FEB22VITKC-1-KC,yes,73,0,36,0,-1898,-1934,2026-02-22T14:23:56-05:00,2026-02-22T14:13:35-05:00
trade,34,KXLOLMAP-26FEB22VITKC-1-KC,yes,74,0,46,0,-2516,-2562,2026-02-22T14:23:56-05:00,2026-02-22T14:13:35-05:00
trade,22,KXLOLMAP-26FEB22VITKC-1-KC,yes,74,0,30,0,-1628,-1658,2026-02-22T14:23:56-05:00,2026-02-22T14:13:35-05:00
trade,23,KXLOLMAP-26FEB22VITKC-2-VIT,yes,44,0,40,0,-1012,-1052,2026-02-22T15:18:36-05:00,2026-02-22T14:55:27-05:00
trade,250,KXLOLMAP-26FEB22VITKC-2-VIT,yes,44,0,432,0,-11000,-11432,2026-02-22T15:18:36-05:00,2026-02-22T14:59:55-05:00
trade,31,KXLOLGAME-26FEB22VITKC-KC,yes,64,98,0,0,1054,1054,2026-02-22T15:49:50-05:00,2026-02-22T15:21:49-05:00
trade,19,KXLOLGAME-26FEB22VITKC-KC,yes,64,98,0,0,646,646,2026-02-22T15:49:50-05:00,2026-02-22T15:22:58-05:00
trade,50,KXLOLGAME-26FEB22VITKC-KC,yes,64,98,0,0,1700,1700,2026-02-22T15:49:50-05:00,2026-02-22T15:32:10-05:00
trade,200,KXLOLGAME-26FEB22VITKC-KC,yes,69,98,300,0,5800,5500,2026-02-22T15:49:50-05:00,2026-02-22T15:39:27-05:00
trade,22,KXLOLGAME-26FEB22VITKC-KC,yes,91,98,13,0,154,141,2026-02-22T15:49:50-05:00,2026-02-22T15:48:24-05:00
trade,64,KXLOLGAME-26FEB22VITKC-VIT,yes,52,0,0,0,-3328,-3328,2026-02-22T16:52:46-05:00,2026-02-22T14:25:35-05:00
trade,72,KXLOLGAME-26FEB22VITKC-VIT,yes,52,0,0,0,-3744,-3744,2026-02-22T16:52:46-05:00,2026-02-22T14:26:05-05:00
trade,25,KXLOLGAME-26FEB22VITKC-VIT,yes,52,0,0,0,-1300,-1300,2026-02-22T16:52:46-05:00,2026-02-22T14:26:08-05:00
trade,1,KXLOLGAME-26FEB22VITKC-VIT,yes,54,0,0,0,-54,-54,2026-02-22T16:52:46-05:00,2026-02-22T14:30:02-05:00
trade,4,KXLOLGAME-26FEB22VITKC-VIT,yes,54,0,0,0,-216,-216,2026-02-22T16:52:46-05:00,2026-02-22T14:30:09-05:00
trade,156,KXLOLGAME-26FEB22VITKC-KC,yes,91,100,90,0,1404,1314,2026-02-22T16:52:46-05:00,2026-02-22T15:48:24-05:00
trade,50,KXLOLGAME-26FEB22VITKC-KC,yes,95,100,17,0,250,233,2026-02-22T16:52:46-05:00,2026-02-22T15:48:29-05:00
trade,60,KXLOLGAME-26FEB24TESJDG-TES,yes,37,0,0,0,-2220,-2220,2026-02-24T05:32:56-05:00,2026-02-24T00:50:57-05:00
trade,88,KXLOLGAME-26FEB24TESJDG-TES,yes,37,0,0,0,-3256,-3256,2026-02-24T05:32:56-05:00,2026-02-24T00:57:27-05:00
trade,1000,KXLOLMAP-26FEB25IGWB-1-WB,yes,59,100,0,0,41000,41000,2026-02-25T02:03:25-05:00,2026-02-25T00:59:51-05:00
trade,1000,KXLOLMAP-26FEB25IGWB-1-WB,yes,58,100,0,0,42000,42000,2026-02-25T02:03:25-05:00,2026-02-25T01:04:45-05:00
trade,100,KXLOLMAP-26FEB25IGWB-1-WB,yes,93,100,46,0,700,654,2026-02-25T02:03:25-05:00,2026-02-25T01:30:29-05:00
trade,1428,KXLOLGAME-26FEB25IGWB-WB,yes,67,100,0,0,47124,47124,2026-02-25T04:02:55-05:00,2026-02-24T22:38:58-05:00
trade,129,KXLOLGAME-26FEB25IGWB-WB,yes,67,100,0,0,4257,4257,2026-02-25T04:02:55-05:00,2026-02-24T23:32:00-05:00
trade,265,KXLOLMAP-26FEB25NIPBLG-1-BLG,yes,72,100,0,0,7420,7420,2026-02-25T05:03:15-05:00,2026-02-25T04:12:08-05:00
trade,57,KXLOLGAME-26FEB25LEOFF15-LEO,yes,70,100,0,0,1710,1710,2026-02-25T13:13:05-05:00,2026-02-25T11:42:38-05:00
trade,57,KXLOLGAME-26FEB25LEOFF15-LEO,yes,70,100,0,0,1710,1710,2026-02-25T13:13:05-05:00,2026-02-25T11:42:48-05:00
trade,57,KXLOLGAME-26FEB25LEOFF15-LEO,yes,70,100,0,0,1710,1710,2026-02-25T13:13:05-05:00,2026-02-25T11:44:24-05:00
trade,12,KXLOLGAME-26FEB25LEOFF15-LEO,yes,70,100,0,0,360,360,2026-02-25T13:13:05-05:00,2026-02-25T11:44:34-05:00
trade,109,KXLOLGAME-26FEB25LEOFF15-LEO,yes,70,100,0,0,3270,3270,2026-02-25T13:13:05-05:00,2026-02-25T11:50:50-05:00
trade,109,KXLOLGAME-26FEB25LEOFF15-LEO,yes,70,100,0,0,3270,3270,2026-02-25T13:13:05-05:00,2026-02-25T11:50:50-05:00
trade,109,KXLOLGAME-26FEB25LEOFF15-LEO,yes,70,100,0,0,3270,3270,2026-02-25T13:13:05-05:00,2026-02-25T11:50:50-05:00
trade,109,KXLOLGAME-26FEB25LEOFF15-LEO,yes,70,100,0,0,3270,3270,2026-02-25T13:13:05-05:00,2026-02-25T11:50:51-05:00
trade,109,KXLOLGAME-26FEB25LEOFF15-LEO,yes,70,100,0,0,3270,3270,2026-02-25T13:13:05-05:00,2026-02-25T11:50:52-05:00
trade,109,KXLOLGAME-26FEB25LEOFF15-LEO,yes,70,100,0,0,3270,3270,2026-02-25T13:13:05-05:00,2026-02-25T11:50:52-05:00
trade,81,KXLOLGAME-26FEB25LEOFF15-LEO,yes,70,100,0,0,2430,2430,2026-02-25T13:13:05-05:00,2026-02-25T11:50:53-05:00
trade,41,KXLOLGAME-26FEB25LEOFF15-LEO,yes,70,100,0,0,1230,1230,2026-02-25T13:13:05-05:00,2026-02-25T11:50:53-05:00
trade,20,KXLOLGAME-26FEB25LEOFF15-LEO,yes,70,100,0,0,600,600,2026-02-25T13:13:05-05:00,2026-02-25T11:50:54-05:00
trade,10,KXLOLGAME-26FEB25LEOFF15-LEO,yes,70,100,0,0,300,300,2026-02-25T13:13:05-05:00,2026-02-25T11:50:55-05:00
trade,5,KXLOLGAME-26FEB25LEOFF15-LEO,yes,70,100,0,0,150,150,2026-02-25T13:13:05-05:00,2026-02-25T11:50:55-05:00
trade,6,KXLOLGAME-26FEB25LEOFF15-LEO,yes,70,100,0,0,180,180,2026-02-25T13:13:05-05:00,2026-02-25T11:52:23-05:00
trade,96,KXLOLGAME-26FEB25LEOFF15-LEO,yes,61,100,0,0,3744,3744,2026-02-25T13:13:05-05:00,2026-02-25T11:56:26-05:00
trade,15,KXLOLGAME-26FEB25LEOFF15-LEO,yes,61,100,0,0,585,585,2026-02-25T13:13:05-05:00,2026-02-25T11:56:26-05:00
trade,48,KXLOLGAME-26FEB25LEOFF15-LEO,yes,61,100,0,0,1872,1872,2026-02-25T13:13:05-05:00,2026-02-25T11:57:03-05:00
trade,5,KXLOLGAME-26FEB25LEOFF15-LEO,yes,61,100,0,0,195,195,2026-02-25T13:13:05-05:00,2026-02-25T11:58:10-05:00
trade,36,KXLOLGAME-26FEB25LEOFF15-LEO,yes,61,100,0,0,1404,1404,2026-02-25T13:13:05-05:00,2026-02-25T11:58:10-05:00
trade,128,KXLOLMAP-26FEB26ALJDG-1-AL,yes,64,100,0,0,4608,4608,2026-02-26T05:03:47-05:00,2026-02-26T02:53:37-05:00
trade,5,KXLOLMAP-26FEB26ALJDG-1-AL,yes,51,100,9,0,245,236,2026-02-26T05:03:47-05:00,2026-02-26T05:01:03-05:00
trade,280,KXLOLMAP-26FEB26ALJDG-1-AL,yes,99,100,20,0,280,260,2026-02-26T05:03:47-05:00,2026-02-26T05:01:21-05:00
trade,20,KXLOLMAP-26FEB26ALJDG-1-AL,yes,99,100,0,0,20,20,2026-02-26T05:03:47-05:00,2026-02-26T05:01:21-05:00
trade,2000,KXLOLGAME-26FEB26ALJDG-AL,yes,74,0,0,0,-148000,-148000,2026-02-26T08:42:57-05:00,2026-02-26T00:08:06-05:00
trade,36,KXLOLMAP-26FEB27GZSHG-3-GZ,yes,50,100,0,0,1800,1800,2026-02-27T03:43:07-05:00,2026-02-27T03:21:34-05:00
trade,14,KXLOLMAP-26FEB27GZSHG-3-GZ,yes,50,100,0,0,700,700,2026-02-27T03:43:07-05:00,2026-02-27T03:21:34-05:00
trade,36,KXLOLMAP-26FEB27GZSHG-3-GZ,yes,49,100,0,0,1836,1836,2026-02-27T03:43:07-05:00,2026-02-27T03:22:29-05:00
trade,14,KXLOLMAP-26FEB27GZSHG-3-GZ,yes,49,100,0,0,714,714,2026-02-27T03:43:07-05:00,2026-02-27T03:22:34-05:00
trade,30,KXLOLMAP-26FEB27GZSHG-3-GZ,yes,46,100,0,0,1620,1620,2026-02-27T03:43:07-05:00,2026-02-27T03:25:07-05:00
trade,50,KXLOLMAP-26FEB27GZSHG-3-GZ,yes,47,100,0,0,2650,2650,2026-02-27T03:43:07-05:00,2026-02-27T03:25:45-05:00
trade,14,KXLOLMAP-26FEB27GZSHG-3-GZ,yes,46,100,0,0,756,756,2026-02-27T03:43:07-05:00,2026-02-27T03:26:50-05:00
trade,28,KXLOLMAP-26FEB27GZSHG-3-SHG,no,53,100,49,0,1316,1267,2026-02-27T03:43:07-05:00,2026-02-27T03:18:32-05:00
trade,55,KXLOLMAP-26FEB27GZSHG-3-SHG,no,53,100,96,0,2585,2489,2026-02-27T03:43:07-05:00,2026-02-27T03:18:32-05:00
trade,445,KXLOLMAP-26FEB27GZSHG-3-SHG,no,53,100,776,0,20915,20139,2026-02-27T03:43:07-05:00,2026-02-27T03:18:32-05:00
trade,25,KXLOLMAP-26FEB27BLGWB-1-BLG,yes,68,100,0,0,800,800,2026-02-27T04:53:07-05:00,2026-02-27T04:20:31-05:00
trade,25,KXLOLMAP-26FEB27BLGWB-1-BLG,yes,68,100,0,0,800,800,2026-02-27T04:53:07-05:00,2026-02-27T04:20:31-05:00
trade,9,KXLOLMAP-26FEB27BLGWB-1-BLG,yes,64,100,0,0,324,324,2026-02-27T04:53:07-05:00,2026-02-27T04:21:54-05:00
trade,41,KXLOLMAP-26FEB27BLGWB-1-BLG,yes,64,100,0,0,1476,1476,2026-02-27T04:53:07-05:00,2026-02-27T04:21:58-05:00
trade,150,KXLOLMAP-26FEB27BLGWB-2-BLG,yes,95,100,0,0,750,750,2026-02-27T05:43:17-05:00,2026-02-27T05:24:26-05:00
trade,329,KXLOLMAP-26FEB27BLGWB-2-BLG,yes,95,100,0,0,1645,1645,2026-02-27T05:43:17-05:00,2026-02-27T05:24:54-05:00
trade,150,KXLOLMAP-26FEB27BLGWB-2-BLG,yes,95,100,0,0,750,750,2026-02-27T05:43:17-05:00,2026-02-27T05:24:54-05:00
trade,71,KXLOLMAP-26FEB27BLGWB-2-BLG,yes,95,100,0,0,355,355,2026-02-27T05:43:17-05:00,2026-02-27T05:24:56-05:00
trade,79,KXLOLMAP-26FEB27BLGWB-2-BLG,yes,95,100,0,0,395,395,2026-02-27T05:43:17-05:00,2026-02-27T05:24:56-05:00
trade,10,KXLOLMAP-26FEB27BLGWB-2-BLG,yes,95,100,0,0,50,50,2026-02-27T05:43:17-05:00,2026-02-27T05:25:24-05:00
trade,150,KXLOLMAP-26FEB27BLGWB-2-BLG,yes,95,100,0,0,750,750,2026-02-27T05:43:17-05:00,2026-02-27T05:26:44-05:00
trade,24,KXLOLMAP-26FEB27BLGWB-2-BLG,yes,95,100,0,0,120,120,2026-02-27T05:43:17-05:00,2026-02-27T05:27:56-05:00
trade,37,KXLOLMAP-26FEB27BLGWB-2-BLG,yes,95,100,0,0,185,185,2026-02-27T05:43:17-05:00,2026-02-27T05:28:23-05:00
trade,100,KXLOLMAP-26FEB27BLGWB-3-BLG,yes,65,100,0,0,3500,3500,2026-02-27T06:33:27-05:00,2026-02-27T05:46:35-05:00
trade,72,KXLOLMAP-26FEB27BLGWB-3-BLG,yes,64,100,0,0,2592,2592,2026-02-27T06:33:27-05:00,2026-02-27T05:59:02-05:00
trade,28,KXLOLMAP-26FEB27BLGWB-3-BLG,yes,64,100,0,0,1008,1008,2026-02-27T06:33:27-05:00,2026-02-27T05:59:02-05:00
trade,172,KXLOLMAP-26FEB27BLGWB-3-BLG,yes,64,100,0,0,6192,6192,2026-02-27T06:33:27-05:00,2026-02-27T05:59:02-05:00
trade,316,KXLOLMAP-26FEB27BLGWB-3-BLG,yes,64,100,0,0,11376,11376,2026-02-27T06:33:27-05:00,2026-02-27T05:59:02-05:00
trade,666,KXLOLMAP-26FEB27BLGWB-3-BLG,yes,69,100,998,0,20646,19648,2026-02-27T06:33:27-05:00,2026-02-27T06:02:36-05:00
trade,50,KXLOLMAP-26FEB27BLGWB-3-BLG,yes,70,100,73,0,1500,1427,2026-02-27T06:33:27-05:00,2026-02-27T06:02:36-05:00
trade,6,KXLOLMAP-26FEB27BLGWB-3-BLG,yes,94,100,0,0,36,36,2026-02-27T06:33:27-05:00,2026-02-27T06:10:32-05:00
trade,1,KXLOLMAP-26FEB27BLGWB-3-BLG,yes,94,100,0,0,6,6,2026-02-27T06:33:27-05:00,2026-02-27T06:11:14-05:00
trade,14,KXLOLMAP-26FEB27KCGX-1-KC,yes,68,100,0,0,448,448,2026-02-27T12:05:16-05:00,2026-02-27T10:30:03-05:00
trade,11,KXLOLMAP-26FEB27KCGX-1-KC,yes,65,100,0,0,385,385,2026-02-27T12:05:16-05:00,2026-02-27T11:24:47-05:00
