gameid,league,date,time_min,gold_diff,xp_diff,cs_diff,kill_diff,prior_p_blue,blue_wins
LOLTMNT03_341173,LCK,2026-01-23T12:21:14+00:00,15,-1091.0,-2033.0,14.0,-3,0.70315772694271,0
LOLTMNT03_341173,LCK,2026-01-23T12:21:14+00:00,20,-2642.0,-3727.0,-14.0,-5,0.70315772694271,0
LOLTMNT03_341173,LCK,2026-01-23T12:21:14+00:00,25,-4151.0,-7102.0,-10.0,-7,0.70315772694271,0
LOLTMNT03_341253,LCK,2026-01-24T08:04:56+00:00,10,761.0,293.0,10.0,1,0.272830169917875,0
LOLTMNT03_341253,LCK,2026-01-24T08:04:56+00:00,15,722.0,935.0,26.0,2,0.272830169917875,0
LOLTMNT03_341253,LCK,2026-01-24T08:04:56+00:00,20,-2361.0,-2433.0,-13.0,-1,0.272830169917875,0
LOLTMNT03_341253,LCK,2026-01-24T08:04:56+00:00,25,-3503.0,-5661.0,2.0,-3,0.272830169917875,0
LOLTMNT03_340232,LCK,2026-01-24T09:04:12+00:00,10,-309.0,64.0,-1.0,0,0.265039886226564,1
LOLTMNT03_340232,LCK,2026-01-24T09:04:12+00:00,15,903.0,1483.0,22.0,1,0.265039886226564,1
LOLTMNT03_340232,LCK,2026-01-24T09:04:12+00:00,20,2402.0,2873.0,36.0,2,0.265039886226564,1
LOLTMNT03_340232,LCK,2026-01-24T09:04:12+00:00,25,598.0,2581.0,24.0,0,0.265039886226564,1
LOLTMNT03_341276,LCK,2026-01-24T10:06:14+00:00,10,-546.0,-370.0,-6.0,0,0.297147492624157,0
LOLTMNT03_341276,LCK,2026-01-24T10:06:14+00:00,15,-2798.0,-1720.0,-1.0,-2,0.297147492624157,0
LOLTMNT03_341276,LCK,2026-01-24T10:06:14+00:00,20,-4647.0,-1207.0,-9.0,-3,0.297147492624157,0
LOLTMNT03_341276,LCK,2026-01-24T10:06:14+00:00,25,-5250.0,-2193.0,-9.0,-3,0.297147492624157,0
LOLTMNT03_341342,LCK,2026-01-24T11:24:48+00:00,10,140.0,-436.0,4.0,0,0.271288867778548,0
LOLTMNT03_341342,LCK,2026-01-24T11:24:48+00:00,15,-329.0,-33.0,27.0,-1,0.271288867778548,0
LOLTMNT03_341342,LCK,2026-01-24T11:24:48+00:00,20,-2316.0,-2595.0,5.0,-3,0.271288867778548,0
LOLTMNT03_341342,LCK,2026-01-24T11:24:48+00:00,25,-4708.0,-4123.0,-8.0,-5,0.271288867778548,0
LOLTMNT03_341348,LCK,2026-01-24T12:21:19+00:00,10,2107.0,1050.0,14.0,4,0.834250226433501,1
LOLTMNT03_341348,LCK,2026-01-24T12:21:19+00:00,15,1462.0,616.0,23.0,2,0.834250226433501,1
LOLTMNT03_341348,LCK,2026-01-24T12:21:19+00:00,20,4343.0,2842.0,41.0,4,0.834250226433501,1
LOLTMNT03_341348,LCK,2026-01-24T12:21:19+00:00,25,7257.0,4260.0,54.0,7,0.834250226433501,1
LOLTMNT04_149111,LEC,2026-01-24T15:51:32+00:00,10,749.0,734.0,24.0,0,0.575270989514091,1
LOLTMNT04_149111,LEC,2026-01-24T15:51:32+00:00,15,3118.0,2375.0,47.0,1,0.575270989514091,1
LOLTMNT04_149111,LEC,2026-01-24T15:51:32+00:00,20,4801.0,2703.0,32.0,4,0.575270989514091,1
LOLTMNT04_149111,LEC,2026-01-24T15:51:32+00:00,25,13500.0,12307.0,92.0,9,0.575270989514091,1
LOLTMNT04_149122,LEC,2026-01-24T16:36:30+00:00,10,-1467.0,-164.0,3.0,-3,0.684335956016395,1
LOLTMNT04_149122,LEC,2026-01-24T16:36:30+00:00,15,621.0,1169.0,2.0,0,0.684335956016395,1
LOLTMNT04_149122,LEC,2026-01-24T16:36:30+00:00,20,759.0,1103.0,58.0,-4,0.684335956016395,1
LOLTMNT04_149122,LEC,2026-01-24T16:36:30+00:00,25,1067.0,1007.0,48.0,-4,0.684335956016395,1
LOLTMNT04_149143,LEC,2026-01-24T18:28:43+00:00,10,2287.0,1031.0,26.0,2,0.788535972477789,1
LOLTMNT04_149143,LEC,2026-01-24T18:28:43+00:00,15,5998.0,4958.0,78.0,8,0.788535972477789,1
LOLTMNT04_149143,LEC,2026-01-24T18:28:43+00:00,20,7378.0,5986.0,108.0,9,0.788535972477789,1
LOLTMNT04_149143,LEC,2026-01-24T18:28:43+00:00,25,10205.0,9315.0,165.0,12,0.788535972477789,1
LOLTMNT04_150134,LEC,2026-01-24T19:21:26+00:00,10,-692.0,-389.0,7.0,-3,0.339692515841229,0
LOLTMNT04_150134,LEC,2026-01-24T19:21:26+00:00,15,-2246.0,-2872.0,-13.0,-5,0.339692515841229,0
LOLTMNT04_150134,LEC,2026-01-24T19:21:26+00:00,20,-3925.0,-3374.0,-9.0,-8,0.339692515841229,0
LOLTMNT04_150134,LEC,2026-01-24T19:21:26+00:00,25,-3826.0,-2988.0,-9.0,-9,0.339692515841229,0
LOLTMNT04_149159,LEC,2026-01-24T20:19:05+00:00,10,184.0,-551.0,-17.0,1,0.51524196688744,0
LOLTMNT04_149159,LEC,2026-01-24T20:19:05+00:00,15,-1438.0,-2852.0,-15.0,-2,0.51524196688744,0
LOLTMNT04_149159,LEC,2026-01-24T20:19:05+00:00,20,-2410.0,-3700.0,-34.0,-2,0.51524196688744,0
LOLTMNT04_149159,LEC,2026-01-24T20:19:05+00:00,25,-2534.0,-3315.0,-28.0,-3,0.51524196688744,0
LOLTMNT01_325708,LCS,2026-01-24T21:24:34+00:00,10,884.0,336.0,-20.0,2,0.4263752117022124,0
LOLTMNT01_325708,LCS,2026-01-24T21:24:34+00:00,15,156.0,-153.0,-19.0,1,0.4263752117022124,0
LOLTMNT01_325708,LCS,2026-01-24T21:24:34+00:00,20,690.0,-1644.0,-26.0,0,0.4263752117022124,0
LOLTMNT01_325708,LCS,2026-01-24T21:24:34+00:00,25,1731.0,-997.0,-41.0,2,0.4263752117022124,0
LOLTMNT01_325721,LCS,2026-01-24T22:19:00+00:00,10,2703.0,1571.0,53.0,3,0.5736247882977876,1
LOLTMNT01_325721,LCS,2026-01-24T22:19:00+00:00,15,2194.0,1234.0,69.0,2,0.5736247882977876,1
LOLTMNT01_325721,LCS,2026-01-24T22:19:00+00:00,20,4010.0,1617.0,52.0,4,0.5736247882977876,1
LOLTMNT01_325721,LCS,2026-01-24T22:19:00+00:00,25,7549.0,6811.0,47.0,9,0.5736247882977876,1
LOLTMNT01_325749,LCS,2026-01-24T23:14:34+00:00,10,-852.0,-1298.0,-14.0,-1,0.4548317991409684,0
LOLTMNT01_325749,LCS,2026-01-24T23:14:34+00:00,15,489.0,-1646.0,-21.0,0,0.4548317991409684,0
LOLTMNT01_325749,LCS,2026-01-24T23:14:34+00:00,20,-1647.0,-4994.0,-52.0,-1,0.4548317991409684,0
LOLTMNT01_325749,LCS,2026-01-24T23:14:34+00:00,25,1027.0,-1229.0,-43.0,1,0.4548317991409684,0
LOLTMNT01_325761,LCS,2026-01-25T00:22:15+00:00,10,9.0,344.0,51.0,-2,0.5451682008590316,0
LOLTMNT01_325761,LCS,2026-01-25T00:22:15+00:00,15,103.0,467.0,53.0,-2,0.5451682008590316,0
LOLTMNT01_325761,LCS,2026-01-25T00:22:15+00:00,20,-1276.0,-2154.0,43.0,-5,0.5451682008590316,0
LOLTMNT01_325761,LCS,2026-01-25T00:22:15+00:00,25,-1482.0,-1081.0,25.0,-6,0.5451682008590316,0
LOLTMNT01_324691,LCS,2026-01-25T01:17:06+00:00,10,1238.0,168.0,24.0,1,0.4548317991409684,1
LOLTMNT01_324691,LCS,2026-01-25T01:17:06+00:00,15,610.0,289.0,34.0,-1,0.4548317991409684,1
LOLTMNT01_324691,LCS,2026-01-25T01:17:06+00:00,20,2588.0,2227.0,57.0,0,0.4548317991409684,1
LOLTMNT01_324691,LCS,2026-01-25T01:17:06+00:00,25,4219.0,2565.0,80.0,1,0.4548317991409684,1
LOLTMNT03_341399,LCK,2026-01-25T08:05:39+00:00,10,-975.0,-905.0,-25.0,-1,0.298809419764228,0
LOLTMNT03_341399,LCK,2026-01-25T08:05:39+00:00,15,-1143.0,117.0,-16.0,-2,0.298809419764228,0
LOLTMNT03_341399,LCK,2026-01-25T08:05:39+00:00,20,-34.0,386.0,-25.0,0,0.298809419764228,0
LOLTMNT03_341399,LCK,2026-01-25T08:05:39+00:00,25,-346.0,387.0,-34.0,1,0.298809419764228,0
LOLTMNT03_340339,LCK,2026-01-25T09:06:56+00:00,10,-986.0,-1497.0,31.0,-3,0.816772392490354,0
LOLTMNT03_340339,LCK,2026-01-25T09:06:56+00:00,15,-1508.0,-2148.0,20.0,-5,0.816772392490354,0
LOLTMNT03_340339,LCK,2026-01-25T09:06:56+00:00,20,-2079.0,-2436.0,34.0,-6,0.816772392490354,0
LOLTMNT03_340339,LCK,2026-01-25T09:06:56+00:00,25,-620.0,484.0,74.0,-6,0.816772392490354,0
LOLTMNT03_340341,LCK,2026-01-25T10:12:05+00:00,10,364.0,86.0,20.0,-1,0.318529374808593,0
LOLTMNT03_340341,LCK,2026-01-25T10:12:05+00:00,15,894.0,1646.0,31.0,0,0.318529374808593,0
LOLTMNT03_340341,LCK,2026-01-25T10:12:05+00:00,20,-2532.0,-3447.0,-13.0,-3,0.318529374808593,0
LOLTMNT03_340341,LCK,2026-01-25T10:12:05+00:00,25,-1382.0,-2730.0,-11.0,-3,0.318529374808593,0
LOLTMNT03_341439,LCK,2026-01-25T11:28:02+00:00,10,-538.0,-99.0,5.0,-1,0.317270731902559,1
LOLTMNT03_341439,LCK,2026-01-25T11:28:02+00:00,15,-688.0,-68.0,-26.0,0,0.317270731902559,1
LOLTMNT03_341439,LCK,2026-01-25T11:28:02+00:00,20,214.0,567.0,-32.0,1,0.317270731902559,1
LOLTMNT03_341439,LCK,2026-01-25T11:28:02+00:00,25,-340.0,-1674.0,-28.0,2,0.317270731902559,1
LOLTMNT03_341446,LCK,2026-01-25T12:29:52+00:00,10,994.0,321.0,6.0,1,0.325551548588312,0
LOLTMNT03_341446,LCK,2026-01-25T12:29:52+00:00,15,3026.0,2809.0,25.0,6,0.325551548588312,0
LOLTMNT03_341446,LCK,2026-01-25T12:29:52+00:00,20,3630.0,4617.0,50.0,5,0.325551548588312,0
LOLTMNT03_341446,LCK,2026-01-25T12:29:52+00:00,25,4359.0,7473.0,73.0,5,0.325551548588312,0
LOLTMNT03_341450,LCK,2026-01-25T13:39:08+00:00,10,-380.0,-455.0,13.0,-1,0.797277374920008,1
LOLTMNT03_341450,LCK,2026-01-25T13:39:08+00:00,15,1301.0,1509.0,20.0,3,0.797277374920008,1
LOLTMNT03_341450,LCK,2026-01-25T13:39:08+00:00,20,612.0,1289.0,36.0,3,0.797277374920008,1
LOLTMNT03_341450,LCK,2026-01-25T13:39:08+00:00,25,2741.0,2374.0,46.0,4,0.797277374920008,1
LOLTMNT04_150214,LEC,2026-01-25T16:45:10+00:00,10,-89.0,-558.0,-22.0,1,0.477107652702806,0
LOLTMNT04_150214,LEC,2026-01-25T16:45:10+00:00,15,-1055.0,-26.0,-18.0,1,0.477107652702806,0
LOLTMNT04_150214,LEC,2026-01-25T16:45:10+00:00,20,-5517.0,-4500.0,-51.0,-4,0.477107652702806,0
LOLTMNT04_150214,LEC,2026-01-25T16:45:10+00:00,25,-6171.0,-7659.0,-63.0,-6,0.477107652702806,0
LOLTMNT04_149225,LEC,2026-01-25T17:41:52+00:00,10,1789.0,1002.0,27.0,2,0.534111010156141,0
LOLTMNT04_149225,LEC,2026-01-25T17:41:52+00:00,15,2965.0,2353.0,64.0,2,0.534111010156141,0
LOLTMNT04_149225,LEC,2026-01-25T17:41:52+00:00,20,2001.0,1673.0,56.0,0,0.534111010156141,0
LOLTMNT04_149225,LEC,2026-01-25T17:41:52+00:00,25,-194.0,-4534.0,26.0,-1,0.534111010156141,0
LOLTMNT04_150239,LEC,2026-01-25T18:34:50+00:00,10,-1264.0,-950.0,-20.0,-2,0.319519712946161,0
LOLTMNT04_150239,LEC,2026-01-25T18:34:50+00:00,15,-4081.0,-3402.0,-58.0,-3,0.319519712946161,0
LOLTMNT04_150239,LEC,2026-01-25T18:34:50+00:00,20,-10730.0,-8905.0,-105.0,-10,0.319519712946161,0
LOLTMNT04_150239,LEC,2026-01-25T18:34:50+00:00,25,-16836.0,-13074.0,-136.0,-16,0.319519712946161,0
LOLTMNT04_149245,LEC,2026-01-25T19:22:26+00:00,10,670.0,1051.0,11.0,2,0.664093532707178,1
LOLTMNT04_149245,LEC,2026-01-25T19:22:26+00:00,15,-170.0,973.0,29.0,1,0.664093532707178,1
LOLTMNT04_149245,LEC,2026-01-25T19:22:26+00:00,20,2236.0,930.0,54.0,1,0.664093532707178,1
LOLTMNT04_149245,LEC,2026-01-25T19:22:26+00:00,25,4186.0,1867.0,47.0,4,0.664093532707178,1
LOLTMNT04_149251,LEC,2026-01-25T20:13:39+00:00,10,-900.0,-1682.0,-13.0,-1,0.66574600146407,0
LOLTMNT04_149251,LEC,2026-01-25T20:13:39+00:00,15,-974.0,-1849.0,2.0,-2,0.66574600146407,0
LOLTMNT04_149251,LEC,2026-01-25T20:13:39+00:00,20,-2650.0,-3097.0,21.0,-4,0.66574600146407,0
LOLTMNT04_149251,LEC,2026-01-25T20:13:39+00:00,25,-5731.0,-6565.0,14.0,-7,0.66574600146407,0
LOLTMNT01_324980,LCS,2026-01-25T23:15:54+00:00,10,1096.0,1324.0,32.0,0,0.766271798911063,1
LOLTMNT01_324980,LCS,2026-01-25T23:15:54+00:00,15,3634.0,3735.0,47.0,2,0.766271798911063,1
LOLTMNT01_324980,LCS,2026-01-25T23:15:54+00:00,20,8802.0,6750.0,55.0,7,0.766271798911063,1
LOLTMNT01_324980,LCS,2026-01-25T23:15:54+00:00,25,9617.0,7243.0,87.0,7,0.766271798911063,1
LOLTMNT01_324984,LCS,2026-01-26T00:04:23+00:00,10,514.0,744.0,11.0,0,0.766271798911063,1
LOLTMNT01_324984,LCS,2026-01-26T00:04:23+00:00,15,2438.0,1458.0,25.0,1,0.766271798911063,1
LOLTMNT01_324984,LCS,2026-01-26T00:04:23+00:00,20,-810.0,-1156.0,8.0,-3,0.766271798911063,1
LOLTMNT01_324984,LCS,2026-01-26T00:04:23+00:00,25,-1102.0,-2051.0,-27.0,-2,0.766271798911063,1
LOLTMNT04_150288,LEC,2026-01-26T15:56:02+00:00,10,3827.0,3076.0,65.0,5,0.618360113491987,1
LOLTMNT04_150288,LEC,2026-01-26T15:56:02+00:00,15,8808.0,7566.0,104.0,10,0.618360113491987,1
LOLTMNT04_150288,LEC,2026-01-26T15:56:02+00:00,20,8275.0,5728.0,100.0,8,0.618360113491987,1
LOLTMNT04_150288,LEC,2026-01-26T15:56:02+00:00,25,16125.0,15710.0,116.0,19,0.618360113491987,1
LOLTMNT04_149293,LEC,2026-01-26T16:40:33+00:00,10,1776.0,1915.0,38.0,1,0.46017843190244,0
LOLTMNT04_149293,LEC,2026-01-26T16:40:33+00:00,15,2432.0,2153.0,59.0,0,0.46017843190244,0
LOLTMNT04_149293,LEC,2026-01-26T16:40:33+00:00,20,4619.0,3103.0,53.0,2,0.46017843190244,0
LOLTMNT04_149293,LEC,2026-01-26T16:40:33+00:00,25,6993.0,3097.0,49.0,5,0.46017843190244,0
LOLTMNT04_149305,LEC,2026-01-26T17:39:01+00:00,10,1037.0,477.0,6.0,1,0.427284359236818,0
LOLTMNT04_149305,LEC,2026-01-26T17:39:01+00:00,15,207.0,-1166.0,-6.0,0,0.427284359236818,0
LOLTMNT04_149305,LEC,2026-01-26T17:39:01+00:00,20,-3071.0,-4987.0,-17.0,-7,0.427284359236818,0
LOLTMNT04_149305,LEC,2026-01-26T17:39:01+00:00,25,-6474.0,-9085.0,-25.0,-10,0.427284359236818,0
LOLTMNT04_149323,LEC,2026-01-26T18:30:36+00:00,10,242.0,530.0,12.0,-1,0.831125150103532,1
LOLTMNT04_149323,LEC,2026-01-26T18:30:36+00:00,15,1348.0,1034.0,41.0,-2,0.831125150103532,1
LOLTMNT04_149323,LEC,2026-01-26T18:30:36+00:00,20,3291.0,2635.0,28.0,0,0.831125150103532,1
LOLTMNT04_149323,LEC,2026-01-26T18:30:36+00:00,25,8479.0,7994.0,77.0,6,0.831125150103532,1
LOLTMNT04_150332,LEC,2026-01-26T19:21:50+00:00,10,-7.0,125.0,-14.0,0,0.343989429177964,0
LOLTMNT04_150332,LEC,2026-01-26T19:21:50+00:00,15,219.0,1423.0,-9.0,1,0.343989429177964,0
LOLTMNT04_150332,LEC,2026-01-26T19:21:50+00:00,20,-5108.0,-5616.0,-58.0,-6,0.343989429177964,0
LOLTMNT04_150332,LEC,2026-01-26T19:21:50+00:00,25,-7604.0,-8049.0,-74.0,-6,0.343989429177964,0
LOLTMNT04_150342,LEC,2026-01-26T20:10:44+00:00,10,-1346.0,17.0,13.0,-2,0.690491873964054,0
LOLTMNT04_150342,LEC,2026-01-26T20:10:44+00:00,15,-4379.0,-2522.0,-22.0,-3,0.690491873964054,0
LOLTMNT04_150342,LEC,2026-01-26T20:10:44+00:00,20,-4326.0,-970.0,13.0,-3,0.690491873964054,0
LOLTMNT04_150342,LEC,2026-01-26T20:10:44+00:00,25,-2950.0,475.0,11.0,-2,0.690491873964054,0
LOLTMNT01_326821,LCK,2026-01-28T08:04:54+00:00,10,872.0,973.0,1.0,2,0.637984862452098,1
LOLTMNT01_326821,LCK,2026-01-28T08:04:54+00:00,15,1569.0,2562.0,-8.0,4,0.637984862452098,1
LOLTMNT01_326821,LCK,2026-01-28T08:04:54+00:00,20,1798.0,2789.0,-20.0,5,0.637984862452098,1
LOLTMNT01_326821,LCK,2026-01-28T08:04:54+00:00,25,2204.0,4118.0,-39.0,6,0.637984862452098,1
LOLTMNT01_326837,LCK,2026-01-28T09:03:47+00:00,10,-1086.0,-369.0,8.0,-2,0.658120640823565,0
LOLTMNT01_326837,LCK,2026-01-28T09:03:47+00:00,15,-1111.0,-473.0,8.0,-2,0.658120640823565,0
LOLTMNT01_326837,LCK,2026-01-28T09:03:47+00:00,20,-2723.0,-805.0,8.0,-5,0.658120640823565,0
LOLTMNT01_326837,LCK,2026-01-28T09:03:47+00:00,25,-4547.0,-5584.0,37.0,-10,0.658120640823565,0
LOLTMNT01_327784,LCK,2026-01-28T09:59:21+00:00,10,754.0,-640.0,30.0,-1,0.507501262863979,1
LOLTMNT01_327784,LCK,2026-01-28T09:59:21+00:00,15,3133.0,1988.0,59.0,3,0.507501262863979,1
LOLTMNT01_327784,LCK,2026-01-28T09:59:21+00:00,20,6224.0,471.0,52.0,6,0.507501262863979,1
LOLTMNT01_327784,LCK,2026-01-28T09:59:21+00:00,25,3887.0,223.0,66.0,4,0.507501262863979,1
LOLTMNT01_327799,LCK,2026-01-28T10:54:21+00:00,10,854.0,424.0,29.0,0,0.534041971262473,0
LOLTMNT01_327799,LCK,2026-01-28T10:54:21+00:00,15,2516.0,787.0,49.0,1,0.534041971262473,0
LOLTMNT01_327799,LCK,2026-01-28T10:54:21+00:00,20,-2046.0,-3920.0,0.0,-3,0.534041971262473,0
LOLTMNT01_327799,LCK,2026-01-28T10:54:21+00:00,25,-939.0,1991.0,13.0,-1,0.534041971262473,0
LOLTMNT01_326904,LCK,2026-01-28T11:49:42+00:00,10,0.0,-18.0,0.0,0,0.629424745109884,1
LOLTMNT01_326904,LCK,2026-01-28T11:49:42+00:00,15,-1628.0,-941.0,-23.0,-1,0.629424745109884,1
LOLTMNT01_326904,LCK,2026-01-28T11:49:42+00:00,20,-2185.0,-2409.0,-42.0,-1,0.629424745109884,1
LOLTMNT01_326904,LCK,2026-01-28T11:49:42+00:00,25,-1334.0,-2158.0,-61.0,-1,0.629424745109884,1
LOLTMNT01_331103,LCK,2026-01-29T08:07:19+00:00,10,-581.0,217.0,5.0,-2,0.656206630218278,1
LOLTMNT01_331103,LCK,2026-01-29T08:07:19+00:00,15,-2195.0,-672.0,-17.0,-3,0.656206630218278,1
LOLTMNT01_331103,LCK,2026-01-29T08:07:19+00:00,20,1539.0,2388.0,14.0,-1,0.656206630218278,1
LOLTMNT01_331103,LCK,2026-01-29T08:07:19+00:00,25,4872.0,4707.0,41.0,2,0.656206630218278,1
LOLTMNT01_332133,LCK,2026-01-29T09:07:12+00:00,10,718.0,707.0,39.0,0,0.671976676644163,1
LOLTMNT01_332133,LCK,2026-01-29T09:07:12+00:00,15,586.0,2015.0,51.0,0,0.671976676644163,1
LOLTMNT01_332133,LCK,2026-01-29T09:07:12+00:00,20,7091.0,6489.0,77.0,6,0.671976676644163,1
LOLTMNT01_332133,LCK,2026-01-29T09:07:12+00:00,25,6309.0,7527.0,45.0,7,0.671976676644163,1
LOLTMNT01_332152,LCK,2026-01-29T09:53:36+00:00,10,-1208.0,-795.0,-6.0,-2,0.739730150799013,0
LOLTMNT01_332152,LCK,2026-01-29T09:53:36+00:00,15,-595.0,1241.0,8.0,0,0.739730150799013,0
LOLTMNT01_332152,LCK,2026-01-29T09:53:36+00:00,20,-3460.0,-1869.0,-16.0,-4,0.739730150799013,0
LOLTMNT01_332152,LCK,2026-01-29T09:53:36+00:00,25,-6877.0,-5151.0,-53.0,-7,0.739730150799013,0
LOLTMNT01_332170,LCK,2026-01-29T10:47:32+00:00,10,-641.0,-534.0,16.0,-2,0.419628238731868,0
LOLTMNT01_332170,LCK,2026-01-29T10:47:32+00:00,15,90.0,71.0,5.0,0,0.419628238731868,0
LOLTMNT01_332170,LCK,2026-01-29T10:47:32+00:00,20,2838.0,3675.0,29.0,4,0.419628238731868,0
LOLTMNT01_332170,LCK,2026-01-29T10:47:32+00:00,25,-1247.0,-2485.0,3.0,2,0.419628238731868,0
LOLTMNT01_331607,LCK,2026-01-30T08:05:48+00:00,10,-1015.0,-81.0,26.0,-1,0.714263089921244,0
LOLTMNT01_331607,LCK,2026-01-30T08:05:48+00:00,15,-2230.0,-548.0,7.0,-2,0.714263089921244,0
LOLTMNT01_331607,LCK,2026-01-30T08:05:48+00:00,20,-3246.0,-3124.0,-17.0,-4,0.714263089921244,0
LOLTMNT01_331607,LCK,2026-01-30T08:05:48+00:00,25,-9647.0,-12806.0,-32.0,-11,0.714263089921244,0
LOLTMNT01_332667,LCK,2026-01-30T08:56:59+00:00,10,692.0,86.0,-3.0,2,0.474363676379627,1
LOLTMNT01_332667,LCK,2026-01-30T08:56:59+00:00,15,1323.0,373.0,11.0,2,0.474363676379627,1
LOLTMNT01_332667,LCK,2026-01-30T08:56:59+00:00,20,1199.0,363.0,4.0,3,0.474363676379627,1
LOLTMNT01_332667,LCK,2026-01-30T08:56:59+00:00,25,521.0,560.0,29.0,1,0.474363676379627,1
LOLTMNT01_331640,LCK,2026-01-30T09:57:18+00:00,10,-664.0,-1287.0,-41.0,0,0.507536066286209,0
LOLTMNT01_331640,LCK,2026-01-30T09:57:18+00:00,15,-2792.0,-2985.0,-49.0,-4,0.507536066286209,0
LOLTMNT01_331640,LCK,2026-01-30T09:57:18+00:00,20,-3975.0,-3609.0,-53.0,-3,0.507536066286209,0
LOLTMNT01_331640,LCK,2026-01-30T09:57:18+00:00,25,-7757.0,-11391.0,-92.0,-8,0.507536066286209,0
LOLTMNT01_331650,LCK,2026-01-30T10:47:33+00:00,10,-1216.0,-75.0,-4.0,-1,0.65274144452836,1
LOLTMNT01_331650,LCK,2026-01-30T10:47:33+00:00,15,3010.0,2522.0,8.0,4,0.65274144452836,1
LOLTMNT01_331650,LCK,2026-01-30T10:47:33+00:00,20,2527.0,3383.0,22.0,5,0.65274144452836,1
LOLTMNT01_331650,LCK,2026-01-30T10:47:33+00:00,25,4412.0,3042.0,51.0,6,0.65274144452836,1
LOLTMNT01_332727,LCK,2026-01-30T11:49:42+00:00,10,-46.0,144.0,-20.0,1,0.675447171965133,0
LOLTMNT01_332727,LCK,2026-01-30T11:49:42+00:00,15,-438.0,260.0,-25.0,1,0.675447171965133,0
LOLTMNT01_332727,LCK,2026-01-30T11:49:42+00:00,20,-2341.0,-347.0,-40.0,0,0.675447171965133,0
LOLTMNT01_332727,LCK,2026-01-30T11:49:42+00:00,25,-7139.0,-7428.0,-50.0,-6,0.675447171965133,0
LOLTMNT01_334295,LCK,2026-01-31T08:17:53+00:00,10,-570.0,537.0,29.0,-3,0.344876132281656,0
LOLTMNT01_334295,LCK,2026-01-31T08:17:53+00:00,15,-1235.0,1098.0,27.0,-3,0.344876132281656,0
LOLTMNT01_334295,LCK,2026-01-31T08:17:53+00:00,20,-2814.0,-40.0,-10.0,-2,0.344876132281656,0
LOLTMNT01_334295,LCK,2026-01-31T08:17:53+00:00,25,-2556.0,-425.0,-22.0,-1,0.344876132281656,0
LOLTMNT01_334313,LCK,2026-01-31T09:15:38+00:00,10,-833.0,-765.0,-5.0,-1,0.77920801440567,1
LOLTMNT01_334313,LCK,2026-01-31T09:15:38+00:00,15,-1418.0,-1024.0,-23.0,-1,0.77920801440567,1
LOLTMNT01_334313,LCK,2026-01-31T09:15:38+00:00,20,4769.0,3506.0,4.0,6,0.77920801440567,1
LOLTMNT01_334313,LCK,2026-01-31T09:15:38+00:00,25,14352.0,15046.0,33.0,18,0.77920801440567,1
LOLTMNT01_333373,LCK,2026-01-31T10:06:58+00:00,10,638.0,183.0,-12.0,1,0.789565128812075,1
LOLTMNT01_333373,LCK,2026-01-31T10:06:58+00:00,15,933.0,425.0,-11.0,3,0.789565128812075,1
LOLTMNT01_333373,LCK,2026-01-31T10:06:58+00:00,20,3568.0,2424.0,-7.0,7,0.789565128812075,1
LOLTMNT01_333373,LCK,2026-01-31T10:06:58+00:00,25,5208.0,3981.0,36.0,7,0.789565128812075,1
LOLTMNT04_152292,LEC,2026-01-31T15:51:21+00:00,10,187.0,246.0,16.0,0,0.628016953677255,0
LOLTMNT04_152292,LEC,2026-01-31T15:51:21+00:00,15,-302.0,963.0,34.0,-1,0.628016953677255,0
LOLTMNT04_152292,LEC,2026-01-31T15:51:21+00:00,20,-2879.0,-3351.0,18.0,-3,0.628016953677255,0
LOLTMNT04_152292,LEC,2026-01-31T15:51:21+00:00,25,-4610.0,-4426.0,-13.0,-4,0.628016953677255,0
LOLTMNT04_152324,LEC,2026-01-31T16:52:38+00:00,10,-24.0,-14.0,-2.0,0,0.699592444763917,1
LOLTMNT04_152324,LEC,2026-01-31T16:52:38+00:00,15,1661.0,1308.0,7.0,2,0.699592444763917,1
LOLTMNT04_152324,LEC,2026-01-31T16:52:38+00:00,20,1336.0,2345.0,2.0,4,0.699592444763917,1
LOLTMNT04_152324,LEC,2026-01-31T16:52:38+00:00,25,580.0,1092.0,14.0,3,0.699592444763917,1
LOLTMNT04_151290,LEC,2026-01-31T17:45:57+00:00,10,-1260.0,-1090.0,-24.0,-1,0.726574809351345,0
LOLTMNT04_151290,LEC,2026-01-31T17:45:57+00:00,15,-1906.0,-1378.0,-33.0,0,0.726574809351345,0
LOLTMNT04_151290,LEC,2026-01-31T17:45:57+00:00,20,-3778.0,-3274.0,-47.0,-1,0.726574809351345,0
LOLTMNT04_151290,LEC,2026-01-31T17:45:57+00:00,25,-3867.0,-2772.0,-43.0,-1,0.726574809351345,0
LOLTMNT04_151303,LEC,2026-01-31T18:41:14+00:00,10,688.0,539.0,-14.0,2,0.844659569979897,1
LOLTMNT04_151303,LEC,2026-01-31T18:41:14+00:00,15,-1181.0,-494.0,-23.0,-1,0.844659569979897,1
LOLTMNT04_151303,LEC,2026-01-31T18:41:14+00:00,20,-1628.0,-1441.0,-44.0,-1,0.844659569979897,1
LOLTMNT04_151303,LEC,2026-01-31T18:41:14+00:00,25,-2098.0,-2764.0,-29.0,-4,0.844659569979897,1
LOLTMNT04_152357,LEC,2026-01-31T19:37:04+00:00,10,1475.0,634.0,15.0,1,0.398830484196702,1
